Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),Laser PID Readout,Det PID Readout,win0Fit0,win0Fit1,win0Fit2,win0Fit3,win0Fit4,win0Fit5,win0Fit6,win0Fit7,win0Fit8,win0Fit9,win1Fit0,win1Fit1,win1Fit2,win1Fit3,win1Fit4,win1Fit5,win1Fit6,Det Bkgd,Ramp Ampl,Init Win0 Chi2,Final Win0 Chi2,Init Win1 Chi2,Final Win1 Chi2,Ref Pos,CH4 (ppm)-Wet,CH4 (ppm),H2O (ppm),C2H6 (ppb)-Wet,C2H6 (ppb),R,C2/C1,Battery Charge (V),Power Input (mV),Current (mA),SOC (%),Battery T (degC),FET T (degC),TEC Temp (degC),TEC Sink Temp (degC),TEC Power (W),Wall Code,GPS Time,Latitude,Longitude,Alt. (m)
11/06/2025 05:42:07.087,0,240.007,41.7851,40.8842,18.371,50.4397,41.7851,92281,60022,-1.27258,0.0243428,3.58306e-07,-2.63976e-08,0.0429319,-2.01058,1.125,0.467598,-0.00588166,1.0526,-9.80946,0.0871114,-0.000157019,1.10618e-07,-0.000401588,2.43602,1.00168,2.64904,7.7908,0.00136201,0.000949649,0.00176306,0.000316722,440,2.20156,2.20217,14248.4,-1.88679,-1.88687,-0.0108146,-1,11815,3200,-2453,88,21.65,26.75,41.000,22.899,2.077,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:08.080,0,240.008,41.7856,40.8836,18.3354,50.4592,41.7856,92287,60023,-1.2719,0.0243259,4.76492e-07,-2.66591e-08,0.0429421,-2.01002,1.125,0.466658,-0.00203879,1.0526,-9.74792,0.0866696,-0.000155968,1.09786e-07,-0.000365049,2.43986,1.00168,2.64926,7.79043,0.000965113,0.000958526,0.00156803,0.00032068,440,2.20209,2.2026,14219.8,-1.71512,-1.71505,-0.00331786,-1,11779,3200,-2407,88,21.75,26.85,41.000,22.899,2.077,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:09.074,0,239.992,41.7856,40.8839,18.3262,50.4983,41.7856,92252,60021,-1.27154,0.0243266,5.11475e-07,-2.66963e-08,0.0429115,-2.02148,1.125,0.466002,-0.0118781,1.0526,-9.89366,0.0877185,-0.000158438,1.11735e-07,-0.000412925,2.43002,1.00168,2.64935,7.79427,0.00128948,0.000967041,0.00151781,0.000313077,440,2.20052,2.20093,14199.8,-1.94006,-1.93988,0.0591177,-1,11816,3200,-2388,88,21.75,26.85,41.000,22.907,2.104,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:10.067,0,240.009,41.7858,40.884,18.2975,50.5276,41.7858,92251,60019,-1.26992,0.0242895,5.81496e-07,-2.68179e-08,0.0429956,-2.02761,1.125,0.464562,-0.0152254,1.0526,-9.86448,0.0875103,-0.000158044,1.11465e-07,-0.000425929,2.42667,1.00168,2.64922,7.78494,0.00257928,0.000935583,0.00967111,0.000316421,440,2.20484,2.20513,14155.9,-2.00116,-2.00073,0.0571955,-1,11808,3200,-2377,88,21.75,26.75,41.000,22.910,2.020,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:11.060,0,240.001,41.7858,40.8832,18.2577,50.5374,41.7858,92257,60019,-1.27373,0.024356,3.55032e-07,-2.64571e-08,0.0430741,-2.0201,1.125,0.464071,-0.0138088,1.0526,-9.55055,0.0852625,-0.000152604,1.07115e-07,-0.000224646,2.42809,1.00168,2.64905,7.7925,0.00215221,0.000931415,0.0036136,0.000314685,440,2.20886,2.20915,14141,-1.05546,-1.05516,0.300185,-1,11778,3200,-2333,88,21.75,26.75,41.000,22.914,2.046,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:12.054,0,239.987,41.786,40.8837,18.2401,50.5374,41.786,92259,60020,-1.27138,0.0243201,5.05385e-07,-2.66849e-08,0.0429652,-2.02901,1.125,0.46329,-0.0142711,1.0526,-9.95975,0.0882037,-0.000159651,1.12725e-07,-0.000342062,2.42763,1.00168,2.64928,7.79106,0.000975512,0.000944544,0.00202042,0.000311796,440,2.20328,2.2034,14117.2,-1.60712,-1.60659,0.291969,-1,11813,3200,-2346,88,21.75,26.75,41.000,22.919,2.088,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:13.047,0,240.013,41.7865,40.8836,18.2335,50.5374,41.7865,92266,60022,-1.27417,0.0243747,2.76587e-07,-2.62647e-08,0.0429393,-2.01706,1.125,0.462223,-0.0125077,1.0526,-9.66501,0.086097,-0.000154579,1.08681e-07,-0.00038998,2.42939,1.00168,2.64927,7.79634,0.0016361,0.000954391,0.00213763,0.000320339,440,2.20196,2.20193,14084.6,-1.83226,-1.8315,0.334659,-1,11802,3200,-2346,88,21.75,26.75,41.000,22.922,2.075,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:14.040,0,239.996,41.7875,40.8835,18.2358,50.5374,41.7875,92269,60019,-1.26881,0.0242733,8.14111e-07,-2.72672e-08,0.0429444,-2.01785,1.125,0.461301,-0.0085788,1.0526,-9.85953,0.0874882,-0.000157924,1.11341e-07,-0.000383439,2.43332,1.00168,2.64929,7.79294,0.0011642,0.000933675,0.00309297,0.00030963,440,2.20224,2.2021,14056.5,-1.80154,-1.80064,0.412273,-1,11788,3200,-2312,88,21.75,26.85,41.000,22.929,2.062,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:15.033,0,240.003,41.7881,40.8835,18.2276,50.5374,41.7881,92271,60020,-1.27102,0.0243128,6.91279e-07,-2.70879e-08,0.0430101,-2.00411,1.125,0.459997,-0.00142368,1.0526,-9.82462,0.0872753,-0.00015745,1.1101e-07,-0.000387919,2.44048,1.00168,2.64919,7.79797,0.0015372,0.000934342,0.00193792,0.000308389,440,2.20561,2.20537,14016.8,-1.82259,-1.82149,0.414644,-1,11797,3200,-2336,88,21.75,26.75,41.000,22.933,2.075,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:16.027,0,240.022,41.77,40.8836,18.211,50.5374,41.77,92287,60021,-1.27578,0.0243956,1.81761e-07,-2.61059e-08,0.0429221,-2.01121,1.125,0.458559,-0.000693417,1.0526,-9.71615,0.0864918,-0.000155577,1.09513e-07,-0.000365427,2.44121,1.00168,2.64916,7.79666,0.000979298,0.000941017,0.00187361,0.000322178,440,2.20082,2.20034,13973,-1.71678,-1.71553,0.38593,-1,11813,3200,-2390,87,21.75,26.75,41.000,22.937,2.043,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:17.020,0,239.98,41.6933,40.8835,18.1726,50.5374,41.6933,92270,60022,-1.27112,0.0243122,6.9833e-07,-2.70882e-08,0.0429707,-2.01457,1.125,0.457464,-0.0070164,1.0526,-9.75675,0.0867857,-0.000156266,1.10054e-07,-0.000378208,2.43488,1.00168,2.64926,7.79815,0.00101341,0.000929034,0.00125051,0.000310825,440,2.20215,2.20156,13939.8,-1.7762,-1.77475,0.385655,-1,11777,3200,-2403,87,21.75,26.85,41.000,22.940,2.042,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:18.013,0,239.995,41.6935,40.8835,18.1084,50.5374,41.6935,92259,60022,-1.27238,0.0243385,6.40568e-07,-2.69641e-08,0.0429471,-2.02407,1.125,0.456507,-0.0137941,1.0526,-9.54607,0.0852934,-0.000152678,1.07208e-07,-0.000241245,2.42811,1.00168,2.64923,7.80452,0.00180625,0.000933954,0.00271599,0.000317693,440,2.20095,2.20023,13910.7,-1.13297,-1.13194,0.237512,-1,11777,3200,-2434,87,21.75,26.85,41.000,22.945,2.074,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:19.007,0,239.989,41.6939,40.8831,18.0649,50.5374,41.6939,92254,60022,-1.27219,0.0243333,6.91502e-07,-2.70881e-08,0.042997,-2.02035,1.125,0.456014,-0.011622,1.0526,-9.85385,0.0874857,-0.00015787,1.11298e-07,-0.000344761,2.43028,1.00168,2.64917,7.80477,0.000942088,0.000935135,0.00143504,0.000320049,440,2.20351,2.20277,13895.7,-1.61913,-1.6176,0.226167,-1,11815,3200,-2463,87,21.75,26.75,41.000,22.949,2.031,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:20.000,0,240.008,41.6944,40.8831,18.0214,50.5374,41.6944,92267,60022,-1.27403,0.024365,5.88518e-07,-2.69293e-08,0.0429377,-2.02385,1.125,0.455462,-0.0121946,1.0526,-9.62519,0.0858676,-0.000154016,1.08257e-07,-0.000262334,2.42971,1.00168,2.64916,7.80856,0.00126088,0.000941765,0.00155164,0.000318215,440,2.20048,2.19963,13878.8,-1.23202,-1.2308,0.0998318,-1,11785,3200,-2479,87,21.75,26.75,41.000,22.953,2.011,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:20.993,0,239.99,41.6947,40.8837,17.9964,50.5374,41.6947,92262,60021,-1.27711,0.0244217,2.64872e-07,-2.63283e-08,0.0429677,-2.01801,1.125,0.455083,-0.00714714,1.0526,-9.86421,0.087592,-0.000158149,1.11551e-07,-0.000338239,2.43475,1.00168,2.64921,7.80891,0.000937746,0.000930477,0.00141776,0.00031208,440,2.20202,2.20115,13867.3,-1.5885,-1.58689,0.0817222,-1,11807,3200,-2320,87,21.75,26.75,41.000,22.959,2.052,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:21.986,0,240.015,41.6948,40.8837,17.9948,50.5374,41.6948,92273,60022,-1.27251,0.0243387,7.71342e-07,-2.72752e-08,0.0430107,-2.01088,1.125,0.454597,-0.0038943,1.0526,-9.71728,0.0865289,-0.000155572,1.09478e-07,-0.000385207,2.43801,1.00168,2.64928,7.81025,0.000985565,0.0009331,0.00125372,0.000317885,440,2.20422,2.20333,13852.5,-1.80908,-1.80718,0.0725893,-1,11807,3200,-2320,87,21.75,26.75,41.000,22.962,2.031,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:22.980,0,239.991,41.6948,40.8835,18.0107,50.5374,41.6948,92280,60022,-1.27473,0.0243825,5.13986e-07,-2.67843e-08,0.0430254,-2.00598,1.125,0.454061,-0.000634376,1.0526,-9.8138,0.0872467,-0.000157341,1.10928e-07,-0.000381908,2.44127,1.00168,2.64915,7.81064,0.000941316,0.00093046,0.00140728,0.000315408,440,2.20498,2.20403,13836.1,-1.79359,-1.79162,0.0755795,-1,11782,3200,-2340,87,21.75,26.85,41.000,22.966,2.046,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:23.973,0,239.984,41.6952,40.884,18.0165,50.5862,41.6952,92282,60023,-1.27507,0.0243853,5.40307e-07,-2.6853e-08,0.04299,-2.00997,1.125,0.453401,0.000179914,1.0526,-9.84243,0.0874559,-0.000157827,1.11308e-07,-0.000477769,2.44208,1.00168,2.6492,7.8125,0.00100493,0.000922437,0.00124043,0.000317496,440,2.20317,2.20212,13816,-2.2438,-2.24124,0.090062,-1,11812,3200,-2425,87,21.75,26.75,41.000,22.970,2.043,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:24.966,0,240.007,41.6965,40.8835,18.0165,50.6253,41.6965,92252,60024,-1.27749,0.0244279,3.56257e-07,-2.65407e-08,0.0430349,-2.01736,1.125,0.453519,-0.00821876,1.0526,-9.63688,0.0859842,-0.000154293,1.08495e-07,-0.000349104,2.43368,1.00168,2.6492,7.81508,0.00108723,0.000924496,0.00130485,0.00032636,440,2.20549,2.20448,13819.6,-1.63954,-1.63767,0.0912314,-1,11805,3200,-2486,87,21.75,26.75,41.000,22.977,2.019,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:25.960,0,239.994,41.6978,40.8835,18.0821,50.6253,41.6978,92246,60028,-1.27403,0.0243671,6.50725e-07,-2.70581e-08,0.0430174,-2.02806,1.125,0.452969,-0.0137354,1.0526,-9.83594,0.0874105,-0.000157717,1.11219e-07,-0.000343011,2.42816,1.00168,2.6492,7.8126,0.00105111,0.0009372,0.00252708,0.000309497,440,2.20461,2.20353,13802.9,-1.61094,-1.60902,0.0198312,-1,11816,3200,-2524,87,21.75,26.75,41.001,22.980,2.031,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:26.953,0,239.999,41.6985,40.8835,18.223,50.6351,41.6985,92248,60027,-1.27865,0.0244531,2.7849e-07,-2.63959e-08,0.0430009,-2.02743,1.125,0.453126,-0.0152487,1.0526,-9.62885,0.085922,-0.00015408,1.0829e-07,-0.000408674,2.42665,1.00168,2.64922,7.81956,0.00190161,0.000915799,0.00313449,0.000312105,440,2.20378,2.2027,13807.6,-1.91933,-1.91708,-0.00942482,-1,11795,3200,-2497,87,21.75,26.75,41.001,22.980,2.031,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:27.946,0,239.99,41.6995,40.8836,18.3364,50.6351,41.6995,92236,60024,-1.27428,0.0243764,6.60604e-07,-2.70561e-08,0.043004,-2.02906,1.125,0.45315,-0.0171277,1.0526,-9.58232,0.0856039,-0.000153383,1.07777e-07,-0.000348893,2.42477,1.00168,2.64919,7.81737,0.00104271,0.000933904,0.00236845,0.000317603,440,2.20395,2.20288,13808.4,-1.63858,-1.63665,-0.0795667,-1,11781,3200,-2474,87,21.75,26.85,41.001,22.985,2.028,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:28.939,0,240.011,41.7002,40.8838,18.4208,50.6351,41.7002,92259,60029,-1.27257,0.0243431,7.96898e-07,-2.73176e-08,0.0430112,-2.01897,1.125,0.452628,-0.0116074,1.0526,-9.96282,0.0883246,-0.000159895,1.12945e-07,-0.000369871,2.43029,1.00168,2.64921,7.81347,0.00118784,0.00091836,0.00352085,0.000316671,440,2.20433,2.2032,13792.4,-1.7371,-1.73499,-0.0605763,-1,11817,3200,-2421,87,21.75,26.75,41.001,22.990,2.039,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:29.933,0,240.003,41.7012,40.8833,18.4954,50.6351,41.7012,92261,60031,-1.27598,0.0244053,5.21716e-07,-2.68278e-08,0.0429865,-2.01761,1.125,0.452969,-0.00818846,1.0526,-9.82694,0.0873249,-0.000157402,1.109e-07,-0.000241866,2.43371,1.00168,2.64934,7.81792,0.00134497,0.000934816,0.00175933,0.000318031,440,2.20308,2.20198,13802.8,-1.13593,-1.13457,-0.0323285,-1,11776,3200,-2347,87,21.75,26.75,41.000,22.988,2.023,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:30.926,0,240.008,41.7022,40.8834,18.5668,50.6351,41.7022,92262,60029,-1.27605,0.0244053,5.08633e-07,-2.68114e-08,0.0429993,-2.01385,1.125,0.452408,-0.00506292,1.0526,-9.6876,0.0863586,-0.000155184,1.09202e-07,-0.000387284,2.43684,1.00168,2.64951,7.81683,0.000948145,0.000928351,0.00182348,0.000317681,440,2.20375,2.20259,13785.7,-1.8189,-1.81666,-0.0277761,-1,11784,3200,-2292,87,21.75,26.75,41.000,22.994,2.035,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:31.919,0,239.982,41.7034,40.8833,18.6232,50.6351,41.7034,92272,60035,-1.27614,0.0244073,4.58993e-07,-2.67066e-08,0.0429981,-2.0138,1.125,0.452276,-0.00240946,1.0526,-9.74607,0.0867672,-0.000156155,1.09963e-07,-0.000322999,2.43949,1.00168,2.64919,7.81481,0.000986377,0.000912366,0.00226147,0.000315681,440,2.20371,2.20254,13781.7,-1.51699,-1.5151,-0.0650454,-1,11777,3200,-2313,87,21.75,26.75,41.001,23.001,2.036,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:32.912,0,240.005,41.704,40.883,18.6324,50.6351,41.704,92268,60034,-1.27432,0.0243843,6.93204e-07,-2.71219e-08,0.0429739,-2.00679,1.125,0.451856,0.000989674,1.0526,-9.74095,0.0867422,-0.000156039,1.09854e-07,-0.000332556,2.44289,1.00168,2.64908,7.82249,0.00213393,0.00091897,0.00363053,0.000314437,440,2.20248,2.20124,13768.9,-1.56188,-1.55988,-0.00226301,-1,11778,3200,-2265,87,21.75,26.75,41.000,23.002,1.999,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:33.906,0,240.003,41.7057,40.8833,18.6085,50.6351,41.7057,92283,60039,-1.27969,0.0244711,1.79652e-07,-2.62046e-08,0.0429583,-2.00178,1.125,0.451183,0.00478969,1.0526,-9.59647,0.085698,-0.000153558,1.07883e-07,-0.000355582,2.44669,1.00168,2.64925,7.81967,0.00108642,0.000920821,0.00268905,0.000323235,440,2.2017,2.20038,13748.4,-1.67004,-1.66781,-0.0104294,-1,11800,3200,-2261,87,21.75,26.75,41.000,23.003,2.032,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:34.899,0,240.003,41.7067,40.8833,18.5628,50.6351,41.7067,92276,60036,-1.2768,0.0244224,4.99663e-07,-2.68068e-08,0.0429672,-2.00999,1.125,0.450639,-0.00212552,1.0526,-9.75388,0.0868533,-0.000156351,1.10138e-07,-0.000378286,2.43977,1.00168,2.64929,7.82223,0.00107558,0.000925003,0.00129706,0.00032094,440,2.20217,2.20079,13731.8,-1.77668,-1.77423,0.019653,-1,11790,3200,-2320,87,21.75,26.75,41.000,23.012,2.014,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:35.892,0,239.999,41.7073,40.8832,18.4767,50.6351,41.7073,92273,60040,-1.27614,0.0244113,5.35675e-07,-2.68407e-08,0.0429495,-2.0093,1.125,0.450009,-0.00054364,1.0526,-9.60243,0.085757,-0.000153717,1.08027e-07,-0.000333804,2.44136,1.00168,2.6493,7.82131,0.000932688,0.000919887,0.00171898,0.000314254,440,2.20128,2.19982,13712.6,-1.56777,-1.56552,0.0353095,-1,11809,3200,-2376,87,21.75,26.75,41.000,23.020,2.009,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:36.886,0,239.99,41.708,40.8832,18.4054,50.6351,41.708,92280,60041,-1.27348,0.024363,8.42536e-07,-2.74161e-08,0.0429774,-2.01267,1.125,0.449887,0.000900046,1.0526,-9.78803,0.0870896,-0.000156886,1.10541e-07,-0.000377672,2.4428,1.00168,2.64925,7.82291,0.000975479,0.000918025,0.0012633,0.000317624,440,2.20272,2.20126,13708.9,-1.7738,-1.77126,0.0396209,-1,11810,3200,-2479,87,21.75,26.75,41.000,23.020,2.008,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:37.879,0,240.004,41.7083,40.8831,18.3364,50.6351,41.7083,92283,60046,-1.27618,0.0244097,6.50819e-07,-2.71056e-08,0.0430125,-2.00043,1.125,0.449983,0.00122607,1.0526,-9.75079,0.0868234,-0.000156215,1.09994e-07,-0.000234193,2.44313,1.00168,2.64928,7.82625,0.00116651,0.000918247,0.00144461,0.000323136,440,2.20452,2.2031,13711.8,-1.09993,-1.09834,0.0602232,-1,11811,3200,-2515,87,21.75,26.75,41.000,23.030,2.014,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:38.872,0,240.008,41.7085,40.8832,18.2965,50.6351,41.7085,92281,60045,-1.27696,0.0244277,5.1424e-07,-2.68037e-08,0.042918,-2.00523,1.125,0.450546,0.00147737,1.0526,-9.50133,0.0850219,-0.000151891,1.0654e-07,-0.000207312,2.44338,1.00168,2.64927,7.82586,0.00093694,0.000929328,0.00157946,0.000318365,440,2.19968,2.19826,13729,-0.97368,-0.972319,-0.123905,-1,11777,3200,-2511,87,21.75,26.75,41.001,23.038,2.004,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:39.865,0,239.988,41.7082,40.8833,18.2338,50.6351,41.7082,92279,60045,-1.27683,0.0244142,6.29046e-07,-2.70716e-08,0.0430016,-2.00224,1.125,0.451285,0.000449122,1.0526,-9.83446,0.0874081,-0.00015758,1.11052e-07,-0.000250362,2.44235,1.00168,2.64933,7.82581,0.000934955,0.000922172,0.00154564,0.000311753,440,2.20396,2.20268,13751.5,-1.17587,-1.1743,-0.054911,-1,11795,3200,-2420,87,21.75,26.75,41.000,23.041,1.995,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:40.859,0,240.002,41.7087,40.8832,18.1671,50.6351,41.7087,92253,60045,-1.27526,0.0243944,6.77298e-07,-2.71358e-08,0.0430534,-2.01692,1.125,0.452475,-0.00939708,1.0526,-9.49558,0.0849725,-0.000151782,1.06448e-07,-0.000263081,2.4325,1.00168,2.64923,7.82297,0.00106675,0.000926992,0.00263773,0.000307276,440,2.20662,2.20551,13787.8,-1.23561,-1.23408,-0.247904,-1,11795,3200,-2420,87,21.75,26.75,41.000,23.038,2.009,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:41.852,0,239.994,41.7088,40.8832,18.1365,50.6351,41.7088,92228,60050,-1.27516,0.0243901,7.58129e-07,-2.73227e-08,0.0429696,-2.03523,1.125,0.453353,-0.0233078,1.0526,-9.91068,0.087964,-0.000158936,1.12151e-07,-0.000359757,2.41859,1.00168,2.64929,7.82539,0.00103232,0.000929087,0.00127681,0.000316944,440,2.20233,2.20126,13814.5,-1.68967,-1.68771,-0.241883,-1,11788,3200,-2418,87,21.75,26.75,41.000,23.046,2.002,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:42.845,0,240.022,41.7089,40.8831,18.1074,50.6448,41.7089,92218,60049,-1.27564,0.0244013,6.18961e-07,-2.70083e-08,0.0429607,-2.03626,1.125,0.454467,-0.0245288,1.0526,-9.96624,0.0883391,-0.000159807,1.12815e-07,-0.000271658,2.41737,1.00168,2.64923,7.82259,0.00112392,0.000916433,0.00270736,0.000307941,440,2.20188,2.20093,13848.5,-1.2759,-1.27453,-0.265636,-1,11774,3200,-2370,87,21.75,26.75,41.000,23.050,2.013,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:43.839,0,239.986,41.7089,40.8834,18.0536,50.6448,41.7089,92225,60051,-1.27139,0.0243262,9.32682e-07,-2.75509e-08,0.0429338,-2.04012,1.125,0.45528,-0.0245359,1.0526,-9.63955,0.0860117,-0.000154357,1.08549e-07,-0.000282504,2.41736,1.00168,2.64928,7.8167,0.00171016,0.000940489,0.00530816,0.000312809,440,2.2005,2.19963,13873.3,-1.32684,-1.3255,-0.294552,-1,11771,3200,-2305,87,21.75,26.75,41.000,23.060,1.997,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:44.832,0,240.028,41.7093,40.8832,17.9985,50.7132,41.7093,92231,60054,-1.27526,0.0243926,5.58635e-07,-2.68715e-08,0.0430018,-2.02733,1.125,0.456079,-0.0213905,1.0526,-9.81898,0.08728,-0.000157342,1.10884e-07,-0.000304775,2.42051,1.00168,2.64952,7.81645,0.000941509,0.000932218,0.00155269,0.000310984,440,2.20399,2.20326,13897.6,-1.43144,-1.43009,-0.238129,-1,11775,3200,-2263,87,21.75,26.75,41.000,23.057,1.992,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:45.825,0,240.005,41.71,40.8832,17.94,50.7328,41.71,92232,60051,-1.27514,0.0243906,6.20822e-07,-2.70252e-08,0.0429644,-2.03366,1.125,0.457402,-0.0203086,1.0526,-9.69809,0.0863839,-0.000155112,1.0905e-07,-0.000152009,2.42159,1.00168,2.64938,7.81841,0.0010276,0.000943144,0.0012819,0.000318561,440,2.20208,2.20148,13937.9,-0.713944,-0.71334,-0.258394,-1,11799,3200,-2280,87,21.75,26.75,41.000,23.057,1.992,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:46.818,0,240.006,41.7108,40.8833,17.8944,50.7328,41.7108,92249,60054,-1.27046,0.024306,1.00034e-06,-2.76916e-08,0.0429873,-2.02587,1.125,0.457535,-0.0163857,1.0526,-9.93044,0.0880835,-0.000159312,1.1248e-07,-0.000293488,2.42551,1.00168,2.64933,7.81294,0.00156258,0.000917571,0.00512733,0.000313106,440,2.20327,2.2027,13942,-1.37844,-1.37731,-0.260776,-1,11771,3200,-2257,87,21.75,26.75,41.000,23.063,2.002,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:47.812,0,239.979,41.7107,40.8834,17.8779,50.7328,41.7107,92253,60059,-1.27635,0.0244064,3.92584e-07,-2.6582e-08,0.0430272,-2.02717,1.125,0.458241,-0.0174227,1.0526,-9.74107,0.0867065,-0.000156015,1.09847e-07,-0.000302048,2.42448,1.00168,2.64934,7.81032,0.00112695,0.00094165,0.00258507,0.00031625,440,2.20531,2.20485,13963.5,-1.41864,-1.41756,-0.197844,-1,11790,3200,-2268,87,21.75,26.75,41.000,23.067,1.999,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:48.805,0,239.994,41.7115,40.8834,17.8655,50.7328,41.7115,92247,60060,-1.27406,0.0243673,6.73247e-07,-2.70902e-08,0.0429956,-2.02524,1.125,0.458523,-0.0129744,1.0526,-9.7206,0.08657,-0.000155667,1.09566e-07,-0.000322973,2.42893,1.00168,2.64926,7.81431,0.00122952,0.000949689,0.00160047,0.000311963,440,2.2037,2.20326,13972.1,-1.51692,-1.51581,-0.193266,-1,11807,3200,-2305,87,21.75,26.75,41.000,23.064,2.000,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:49.798,0,240.009,41.7116,40.8833,17.8391,50.7328,41.7116,92254,60061,-1.2742,0.0243699,6.24931e-07,-2.70033e-08,0.0430201,-2.02099,1.125,0.458499,-0.0113126,1.0526,-9.76041,0.086839,-0.000156295,1.10048e-07,-0.000202338,2.43059,1.00168,2.64929,7.8123,0.00101922,0.000939632,0.00229094,0.000313506,440,2.20496,2.20453,13971.3,-0.950333,-0.94962,-0.061862,-1,11797,3200,-2379,87,21.75,26.75,41.000,23.072,2.000,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:50.792,0,240.005,41.7122,40.8832,17.8012,50.7328,41.7122,92273,60049,-1.27536,0.024393,5.63342e-07,-2.69183e-08,0.0430327,-2.01777,1.125,0.458606,-0.00806194,1.0526,-9.947,0.0881637,-0.00015938,1.12451e-07,-0.000262254,2.43384,1.00168,2.64919,7.81606,0.0012433,0.000941748,0.00154524,0.000323336,440,2.20562,2.20521,13974.6,-1.23175,-1.23084,-0.021301,-1,11814,3200,-2458,87,21.75,26.75,41.000,23.071,1.996,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:51.785,0,239.985,41.7125,40.883,17.7687,50.7328,41.7125,92273,60042,-1.27326,0.0243514,6.24262e-07,-2.69698e-08,0.0430341,-2.01548,1.125,0.457293,-0.00540575,1.0526,-9.83083,0.0873483,-0.000157584,1.11108e-07,-0.000308163,2.43649,1.00168,2.64934,7.80655,0.00272272,0.000920935,0.0101494,0.000321567,440,2.20569,2.20513,13934.6,-1.44737,-1.44616,0.000862204,-1,11819,3200,-2365,87,21.75,26.75,41.000,23.060,1.953,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:52.778,0,239.997,41.7129,40.8832,17.7304,50.7328,41.7129,92283,60038,-1.27428,0.0243749,5.86436e-07,-2.69151e-08,0.0429756,-2.00804,1.125,0.457211,-0.00124713,1.0526,-9.85167,0.0875166,-0.000157959,1.11403e-07,-0.000355397,2.44065,1.00168,2.64915,7.81246,0.001717,0.00094422,0.00245359,0.000311202,440,2.2027,2.20209,13932.1,-1.66922,-1.66782,0.0357432,-1,11803,3200,-2419,87,21.75,26.75,41.000,23.062,1.981,1023,No Data,No Data,No Data,No Data
11/06/2025 05:42:53.771,0,239.998,41.7135,40.8835,17.7093,50.7328,41.7135,92274,60030,-1.2729,0.0243488,7.23024e-07,-2.71556e-08,0.0429583,-2.00885,1.125,0.45649,-0.000542711,1.0526,-9.75821,0.0868227,-0.000156256,1.10015e-07,-0.00014186,2.44136,1.00168,2.64921,7.81192,0.000939107,0.000928973,0.00165152,0.000312689,440,2.20183,2.20112,13910.1,-0.666289,-0.665674,-0.0413662,-1,11816,3200,-2473,87,21.75,26.75,41.000,23.065,1.962,1023,No Data,No Data,No Data,No Data
