DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           NH3                       NH3_30s                   NH3_5min                  H2O                       CO2                       NH3_raw                   NH3_dry                   nh3_base_11               
2025-08-26                09:24:54.937              237.39230252              5697.415261               238.39230252              1756200294.938            0                         899                       1.4015183814E+02          4.4092346855E+01          3.3250000000E+01          4.4944231282E+01          4.4716536149E+01          2.0000000000E+00          0.0000000000E+00          4.3139309719E+04          1.0000000000E+00          2.2814022387E+01          2.2998724101E+01          2.3089732387E+01          1.3150663893E+00          4.2010509104E+02          2.2814022387E+01          2.2814022387E+01          7.0563956133E+02          
2025-08-26                09:24:55.845              237.39231302              5697.415513               238.39231302              1756200295.845            0                         899                       1.4002105141E+02          4.4091575623E+01          3.3250000000E+01          4.4937644958E+01          4.4708854675E+01          2.0000000000E+00          0.0000000000E+00          4.3130956734E+04          1.0000000000E+00          2.3014584267E+01          2.2981091445E+01          2.3087899506E+01          1.3160472881E+00          4.2594479251E+02          2.3014584267E+01          2.3014584267E+01          7.0539969326E+02          
2025-08-26                09:24:56.750              237.39232351              5697.415764               238.39232351              1756200296.751            0                         899                       1.4006375653E+02          4.4091575623E+01          3.3286684783E+01          4.4937644958E+01          4.4708854675E+01          2.0000000000E+00          0.0000000000E+00          4.3141661260E+04          1.0000000000E+00          2.2081645458E+01          2.2940742277E+01          2.3063941076E+01          1.3217677293E+00          4.1166058626E+02          2.2081645458E+01          2.2081645458E+01          7.0563336166E+02          
2025-08-26                09:24:57.658              237.39233402              5697.416016               238.39233402              1756200297.659            0                         899                       1.4008046955E+02          4.4091575623E+01          3.3292798913E+01          4.4937644958E+01          4.4708854675E+01          2.0000000000E+00          0.0000000000E+00          4.3146175357E+04          1.0000000000E+00          2.2871443584E+01          2.2924290513E+01          2.3059464390E+01          1.3261457971E+00          4.0778345120E+02          2.2871443584E+01          2.2871443584E+01          7.0559184104E+02          
2025-08-26                09:24:58.578              237.39234465              5697.416272               238.39234465              1756200298.578            0                         899                       1.4006487896E+02          4.4091575623E+01          3.3250000000E+01          4.4937644958E+01          4.4708854675E+01          2.0000000000E+00          0.0000000000E+00          4.3146452976E+04          1.0000000000E+00          2.2585059614E+01          2.2908928946E+01          2.3048682464E+01          1.3178409691E+00          4.2715871139E+02          2.2585059614E+01          2.2585059614E+01          7.0552998586E+02          
2025-08-26                09:24:59.483              237.39235513              5697.416523               238.39235513              1756200299.483            0                         899                       1.4002350981E+02          4.4091487387E+01          3.3250000000E+01          4.4932237376E+01          4.4702640368E+01          2.0000000000E+00          0.0000000000E+00          4.3150587466E+04          1.0000000000E+00          2.2772734565E+01          2.2886877682E+01          2.3042550288E+01          1.3264880401E+00          3.8590622886E+02          2.2772734565E+01          2.2772734565E+01          7.0553646506E+02          
2025-08-26                09:25:00.382              237.39236554              5697.416773               238.39236554              1756200300.383            0                         899                       1.4005209110E+02          4.4091362000E+01          3.3257812500E+01          4.4924552917E+01          4.4693809509E+01          2.0000000000E+00          0.0000000000E+00          4.3158903448E+04          1.0000000000E+00          2.2462843879E+01          2.2867108196E+01          2.3029947975E+01          1.3258149402E+00          3.8354281374E+02          2.2462843879E+01          2.2462843879E+01          7.0555484697E+02          
2025-08-26                09:25:01.286              237.39237600              5697.417024               238.39237600              1756200301.286            0                         899                       1.4009860229E+02          4.4091362000E+01          3.3312500000E+01          4.4924552917E+01          4.4693809509E+01          2.0000000000E+00          0.0000000000E+00          4.3171566406E+04          1.0000000000E+00          2.2424904258E+01          2.2840105397E+01          2.3017074704E+01          1.3282630188E+00          4.0198106920E+02          2.2424904258E+01          2.2424904258E+01          7.0558537922E+02          
2025-08-26                09:25:02.188              237.39238645              5697.417275               238.39238645              1756200302.189            0                         899                       1.4010862599E+02          4.4091362000E+01          3.3282608696E+01          4.4924552917E+01          4.4693809509E+01          2.0000000000E+00          0.0000000000E+00          4.3180309103E+04          1.0000000000E+00          2.2486677916E+01          2.2827974617E+01          2.3006024771E+01          1.3213998118E+00          3.8036750899E+02          2.2486677916E+01          2.2486677916E+01          7.0558683357E+02          
2025-08-26                09:25:03.098              237.39239698              5697.417527               238.39239698              1756200303.099            0                         899                       1.4006346744E+02          4.4091362000E+01          3.3312500000E+01          4.4924552917E+01          4.4693809509E+01          2.0000000000E+00          0.0000000000E+00          4.3180954484E+04          1.0000000000E+00          2.2688398953E+01          2.2811814581E+01          2.2999542612E+01          1.3178149819E+00          4.0264748686E+02          2.2688398953E+01          2.2688398953E+01          7.0548196871E+02          
2025-08-26                09:25:04.005              237.39240747              5697.417779               238.39240747              1756200304.005            0                         899                       1.4008426832E+02          4.4091362000E+01          3.3253736413E+01          4.4924552917E+01          4.4693809509E+01          2.0000000000E+00          0.0000000000E+00          4.3189232677E+04          1.0000000000E+00          2.2544672132E+01          2.2785841605E+01          2.2990445202E+01          1.3177229015E+00          4.0537565397E+02          2.2544672132E+01          2.2544672132E+01          7.0552689461E+02          
2025-08-26                09:25:04.904              237.39241788              5697.418029               238.39241788              1756200304.905            0                         899                       1.4016170676E+02          4.4091358019E+01          3.3250000000E+01          4.4924338963E+01          4.4693575652E+01          2.0000000000E+00          0.0000000000E+00          4.3203438222E+04          1.0000000000E+00          2.2301408768E+01          2.2771002066E+01          2.2976934684E+01          1.3265249798E+00          4.0546381371E+02          2.2301408768E+01          2.2301408768E+01          7.0543480313E+02          
