Time Stamp,Inlet Number,P (mbars),T0 (degC),T1 (degC),T2 (degC),T5 (degC),Tgas(degC),CH4 (ppm),H2O (ppm),C2H6 (ppb),R,C2/C1,Battery Charge (V),Power Input (mV),Current (mA),SOC (%),TEC Sink Temp (degC),Wall Code,Latitude,Longitude
10/30/2025 05:18:01.742,0,240.024,41.3446,40.9352,15.5385,46.9419,41.3446,2.06469,11776.9,-10.4627,-0.185518,-1,11404,3200,-2687,100,18.005,1023,No Data,No Data
10/30/2025 05:18:02.735,0,240.023,41.3452,40.9355,15.5616,46.9712,41.3452,2.06588,11785.2,-10.3849,-0.110716,-1,11421,3200,-2843,100,18.021,1023,No Data,No Data
10/30/2025 05:18:03.728,0,239.965,41.3474,40.9352,15.5966,47.02,41.3474,2.06326,11797.5,-10.1919,-0.0247886,-1,11392,3200,-2764,100,18.033,1023,No Data,No Data
10/30/2025 05:18:04.721,0,239.985,41.3489,40.935,15.6285,47.02,41.3489,2.06195,11823.9,-10.5846,0.0494858,-1,11392,3200,-2703,100,18.042,1023,No Data,No Data
10/30/2025 05:18:05.715,0,239.969,41.3493,40.9352,15.7684,47.02,41.3493,2.06302,11822.4,-10.3812,0.120877,-1,11412,3200,-2845,100,18.051,1023,No Data,No Data
10/30/2025 05:18:06.708,0,239.999,41.3509,40.9347,15.9298,47.02,41.3509,2.06577,11838.3,-10.1025,0.106976,-1,11390,3200,-2837,100,18.051,1023,No Data,No Data
10/30/2025 05:18:07.701,0,240.008,41.3517,40.9343,15.9922,47.02,41.3517,2.06698,11841.5,-10.0953,0.16141,-1,11421,3200,-2707,100,18.053,1023,No Data,No Data
10/30/2025 05:18:08.695,0,240.008,41.3524,40.9346,15.9694,47.02,41.3524,2.0655,11856.7,-10.8577,0.106369,-1,11394,3200,-2775,100,18.055,1023,No Data,No Data
10/30/2025 05:18:09.688,0,239.987,41.3541,40.9343,15.9722,47.0982,41.3541,2.06585,11868.6,-9.78137,0.125272,-1,11392,3200,-2849,100,18.061,1023,No Data,No Data
10/30/2025 05:18:10.681,0,239.992,41.3553,40.9342,15.9808,47.1177,41.3553,2.06398,11877.3,-10.3244,0.128108,-1,11414,3200,-2699,100,18.066,1023,No Data,No Data
10/30/2025 05:18:11.674,0,240.019,41.3572,40.9339,15.9643,47.1177,41.3572,2.06561,11884.1,-9.9838,0.127702,-1,11393,3200,-2761,100,18.071,1023,No Data,No Data
10/30/2025 05:18:12.668,0,240.009,41.3573,40.9339,15.9813,47.1177,41.3573,2.0595,11883.1,-10.3981,0.181216,-1,11398,3200,-2861,100,18.078,1023,No Data,No Data
10/30/2025 05:18:13.661,0,239.975,41.3584,40.9332,16.0051,47.1177,41.3584,2.06166,11898.3,-10.462,0.151832,-1,11426,3200,-2710,100,18.084,1023,No Data,No Data
10/30/2025 05:18:14.654,0,239.987,41.3603,40.9333,15.9881,47.1177,41.3603,2.06436,11914.6,-10.4977,0.0120304,-1,11385,3200,-2701,100,18.088,1023,No Data,No Data
10/30/2025 05:18:15.648,0,240.026,41.3618,40.9334,15.9229,47.1177,41.3618,2.06345,11919,-10.4305,0.0252932,-1,11414,3200,-2844,100,18.095,1023,No Data,No Data
10/30/2025 05:18:16.641,0,239.974,41.3631,40.9334,15.8706,47.1177,41.3631,2.06098,11923.2,-9.77829,-0.0534689,-1,11428,3200,-2777,100,18.100,1023,No Data,No Data
10/30/2025 05:18:17.634,0,239.988,41.3634,40.9334,15.8501,47.1275,41.3634,2.0638,11936.2,-10.518,-0.0511703,-1,11387,3200,-2692,100,18.108,1023,No Data,No Data
10/30/2025 05:18:18.627,0,240.02,41.3645,40.9336,15.8388,47.2057,41.3645,2.06313,11941.1,-10.5692,-0.0368654,-1,11426,3200,-2754,100,18.116,1023,No Data,No Data
10/30/2025 05:18:19.621,0,239.968,41.3653,40.9337,15.827,47.2154,41.3653,2.06167,11941.8,-9.70594,-0.101567,-1,11413,3200,-2856,100,18.123,1023,No Data,No Data
10/30/2025 05:18:20.614,0,240.029,41.3671,40.9336,15.8022,47.2154,41.3671,2.06515,11939.1,-9.491,-0.0506628,-1,11413,3200,-2856,100,18.132,1023,No Data,No Data
10/30/2025 05:18:21.607,0,239.991,41.3676,40.9332,15.7787,47.2154,41.3676,2.06343,11932.7,-10.1838,0.156704,-1,11425,3200,-2788,100,18.137,1023,No Data,No Data
10/30/2025 05:18:22.601,0,240.031,41.3693,40.9332,15.741,47.2154,41.3693,2.06162,11959.1,-10.3247,0.168143,-1,11385,3200,-2765,100,18.145,1023,No Data,No Data
10/30/2025 05:18:23.594,0,239.967,41.3702,40.9333,15.7298,47.2154,41.3702,2.06211,11966.6,-10.3163,0.162753,-1,11424,3200,-2857,100,18.153,1023,No Data,No Data
10/30/2025 05:18:24.587,0,240.033,41.3724,40.9334,15.7017,47.2154,41.3724,2.06464,11966.7,-10.231,0.191204,-1,11386,3200,-2803,100,18.163,1023,No Data,No Data
10/30/2025 05:18:25.580,0,240.002,41.3741,40.9335,15.6844,47.2252,41.3741,2.0636,11968.9,-9.76905,0.0940992,-1,11398,3200,-2681,100,18.169,1023,No Data,No Data
10/30/2025 05:18:26.574,0,240.019,41.3746,40.933,15.6693,47.2643,41.3746,2.06301,11972.6,-10.5758,0.105738,-1,11400,3200,-2786,99,18.169,1023,No Data,No Data
10/30/2025 05:18:27.567,0,240.021,41.3768,40.9329,15.6775,47.3131,41.3768,2.06062,11978.4,-10.3871,0.109816,-1,11389,3200,-2844,99,18.170,1023,No Data,No Data
10/30/2025 05:18:28.560,0,240.019,41.3787,40.9329,15.7414,47.3131,41.3787,2.06077,11997.8,-10.1152,0.0843091,-1,11423,3200,-2692,99,18.173,1023,No Data,No Data
10/30/2025 05:18:29.553,0,239.978,41.3799,40.9328,15.803,47.3131,41.3799,2.06271,12000.4,-10.3074,0.0998153,-1,11395,3200,-2765,99,18.180,1023,No Data,No Data
10/30/2025 05:18:30.547,0,239.984,41.3825,40.9323,15.8607,47.3131,41.3825,2.06329,11986.7,-9.95226,0.100598,-1,11392,3200,-2679,99,18.188,1023,No Data,No Data
10/30/2025 05:18:31.540,0,240.021,41.3835,40.9325,15.9319,47.3131,41.3835,2.06015,12005.3,-10.6541,0.186241,-1,11429,3200,-2727,99,18.196,1023,No Data,No Data
10/30/2025 05:18:32.533,0,240.012,41.3859,40.9323,16.0346,47.3131,41.3859,2.06268,12012,-10.3286,0.218024,-1,11384,3200,-2835,99,18.203,1023,No Data,No Data
10/30/2025 05:18:33.527,0,239.993,41.3874,40.9323,16.1683,47.3131,41.3874,2.06229,12009.9,-10.2341,0.216485,-1,11409,3200,-2712,99,18.210,1023,No Data,No Data
10/30/2025 05:18:34.520,0,239.998,41.39,40.9325,16.3038,47.3131,41.39,2.06602,12029.2,-10.3101,0.177702,-1,11427,3200,-2717,99,18.219,1023,No Data,No Data
10/30/2025 05:18:35.513,0,239.971,41.3901,40.9321,16.4249,47.3131,41.3901,2.0634,12032,-10.2733,0.176026,-1,11427,3200,-2822,99,18.224,1023,No Data,No Data
10/30/2025 05:18:36.506,0,240.033,41.3917,40.9322,16.541,47.3229,41.3917,2.06309,12041.7,-10.2732,0.162131,-1,11418,3200,-2761,99,18.232,1023,No Data,No Data
10/30/2025 05:18:37.500,0,239.994,41.3933,40.932,16.6651,47.3913,41.3933,2.06306,12039.3,-10.0761,0.139382,-1,11418,3200,-2667,99,18.239,1023,No Data,No Data
10/30/2025 05:18:38.493,0,239.992,41.3949,40.9319,16.7998,47.4011,41.3949,2.06085,12065.3,-10.2649,0.272683,-1,11421,3200,-2794,99,18.245,1023,No Data,No Data
10/30/2025 05:18:39.486,0,239.983,41.3959,40.9319,16.8746,47.4108,41.3959,2.06383,12058.4,-10.6014,0.160396,-1,11424,3200,-2795,99,18.250,1023,No Data,No Data
10/30/2025 05:18:40.480,0,239.992,41.397,40.9322,16.8915,47.4108,41.397,2.06099,12068.9,-10.1143,0.148895,-1,11405,3200,-2685,99,18.258,1023,No Data,No Data
10/30/2025 05:18:41.473,0,240.007,41.3986,40.932,16.9383,47.4108,41.3986,2.06144,12060.7,-9.58435,0.0343861,-1,11405,3200,-2685,99,18.262,1023,No Data,No Data
10/30/2025 05:18:42.466,0,239.991,41.3998,40.9318,17.0268,47.4108,41.3998,2.06048,12070.3,-10.1305,-0.0211224,-1,11416,3200,-2720,99,18.268,1023,No Data,No Data
10/30/2025 05:18:43.459,0,240.008,41.4013,40.9316,17.1162,47.4108,41.4013,2.06514,12067.6,-9.94134,0.00929069,-1,11413,3200,-2840,99,18.273,1023,No Data,No Data
10/30/2025 05:18:44.453,0,240.006,41.4037,40.9317,17.1431,47.4108,41.4037,2.05998,12078.1,-10.0671,0.0233893,-1,11379,3200,-2827,99,18.277,1023,No Data,No Data
10/30/2025 05:18:45.446,0,240.006,41.4052,40.9316,17.0519,47.4108,41.4052,2.06043,12076.2,-10.1561,0.0363377,-1,11378,3200,-2660,99,18.284,1023,No Data,No Data
10/30/2025 05:18:46.439,0,240.006,41.4069,40.9312,16.9311,47.4695,41.4069,2.06307,12064.1,-9.94637,0.0929666,-1,11381,3200,-2822,99,18.284,1023,No Data,No Data
10/30/2025 05:18:47.433,0,240.002,41.4076,40.9317,16.8297,47.5086,41.4076,2.0634,12066.2,-10.008,0.139517,-1,11378,3200,-2684,99,18.290,1023,No Data,No Data
10/30/2025 05:18:48.426,0,239.987,41.4096,40.9312,16.7448,47.5086,41.4096,2.06185,12066.7,-10.123,0.163256,-1,11383,3200,-2741,99,18.298,1023,No Data,No Data
10/30/2025 05:18:49.419,0,240.008,41.41,40.9314,16.6681,47.5086,41.41,2.06355,12047,-10.0727,0.209696,-1,11384,3200,-2826,99,18.305,1023,No Data,No Data
10/30/2025 05:18:50.412,0,239.979,41.4113,40.9311,16.6934,47.5086,41.4113,2.06118,12042.5,-10.5152,0.108301,-1,11380,3200,-2689,99,18.310,1023,No Data,No Data
10/30/2025 05:18:51.406,0,240.001,41.4132,40.9312,16.7443,47.5086,41.4132,2.0627,12044,-9.86386,0.113745,-1,11388,3200,-2757,99,18.316,1023,No Data,No Data
10/30/2025 05:18:52.399,0,240,41.4142,40.9307,16.6327,47.5086,41.4142,2.06241,12047.1,-10.0965,0.104016,-1,11379,3200,-2820,99,18.328,1023,No Data,No Data
10/30/2025 05:18:53.392,0,240.009,41.416,40.9309,16.4633,47.5476,41.416,2.06019,12021.4,-10.6025,0.173305,-1,11375,3200,-2673,99,18.336,1023,No Data,No Data
10/30/2025 05:18:54.385,0,239.991,41.4172,40.9308,16.3351,47.5379,41.4172,2.05989,12016,-10.2594,0.197272,-1,11379,3200,-2698,99,18.340,1023,No Data,No Data
10/30/2025 05:18:55.379,0,239.998,41.4187,40.9309,16.2347,47.5965,41.4187,2.06222,12006.7,-9.91956,0.152643,-1,11395,3200,-2834,99,18.345,1023,No Data,No Data
10/30/2025 05:18:56.372,0,240.005,41.421,40.9311,16.0922,47.6063,41.421,2.05953,11994.6,-9.86077,0.108419,-1,11378,3200,-2740,99,18.350,1023,No Data,No Data
10/30/2025 05:18:57.365,0,239.998,41.4223,40.9311,15.9386,47.6063,41.4223,2.06133,11985.9,-10.094,0.0774042,-1,11376,3200,-2673,99,18.354,1023,No Data,No Data
10/30/2025 05:18:58.359,0,240.022,41.4246,40.9307,15.8457,47.6063,41.4246,2.06171,11974.3,-10.478,0.0921816,-1,11398,3200,-2830,99,18.359,1023,No Data,No Data
10/30/2025 05:18:59.352,0,240.005,41.426,40.9311,15.7729,47.6063,41.426,2.0631,11946.2,-9.81994,0.126578,-1,11389,3200,-2729,99,18.365,1023,No Data,No Data
10/30/2025 05:19:00.345,0,239.997,41.4277,40.9304,15.694,47.6063,41.4277,2.05979,11924.1,-9.65522,0.00861298,-1,11371,3200,-2669,99,18.375,1023,No Data,No Data
10/30/2025 05:19:01.338,0,240.001,41.43,40.9305,15.636,47.6258,41.43,2.06231,11903.4,-9.74181,-0.0650697,-1,11371,3200,-2669,99,18.386,1023,No Data,No Data
10/30/2025 05:19:02.332,0,239.994,41.4308,40.9302,15.6134,47.6356,41.4308,2.06327,11888.4,-9.23924,0.0285644,-1,11404,3200,-2814,99,18.395,1023,No Data,No Data
10/30/2025 05:19:03.325,0,240.001,41.4315,40.9305,15.6464,47.704,41.4315,2.06061,11878.9,-9.77566,0.000650807,-1,11391,3200,-2729,99,18.401,1023,No Data,No Data
10/30/2025 05:19:04.318,0,239.998,41.4332,40.9302,15.7038,47.704,41.4332,2.0633,11861.8,-10.4786,0.0347705,-1,11370,3200,-2662,99,18.404,1023,No Data,No Data
10/30/2025 05:19:05.312,0,239.995,41.4345,40.9303,15.7683,47.704,41.4345,2.06412,11863.8,-9.89359,0.0846861,-1,11397,3200,-2819,99,18.404,1023,No Data,No Data
10/30/2025 05:19:06.305,0,240.015,41.4352,40.9298,15.7316,47.704,41.4352,2.06081,11855.6,-10.0301,0.1035,-1,11398,3200,-2784,99,18.407,1023,No Data,No Data
10/30/2025 05:19:07.298,0,239.985,41.437,40.9295,15.6535,47.704,41.437,2.06146,11854,-10.0753,0.108119,-1,11376,3200,-2663,99,18.411,1023,No Data,No Data
10/30/2025 05:19:08.291,0,239.989,41.4381,40.9295,15.5406,47.704,41.4381,2.06286,11850.9,-10.0574,0.0907298,-1,11409,3200,-2807,99,18.414,1023,No Data,No Data
10/30/2025 05:19:09.285,0,240,41.4395,40.9296,15.4731,47.704,41.4395,2.06127,11853.2,-10.3494,0.205694,-1,11389,3200,-2677,99,18.418,1023,No Data,No Data
10/30/2025 05:19:10.278,0,239.979,41.4405,40.9295,15.4406,47.704,41.4405,2.05891,11840.6,-10.0689,0.197238,-1,11418,3200,-2700,99,18.424,1023,No Data,No Data
10/30/2025 05:19:11.271,0,240.02,41.4424,40.9296,15.4317,47.704,41.4424,2.0593,11847.5,-10.2358,0.242373,-1,11416,3200,-2823,99,18.430,1023,No Data,No Data
10/30/2025 05:19:12.265,0,239.988,41.4436,40.93,15.4884,47.704,41.4436,2.06158,11824.5,-9.76514,0.230591,-1,11414,3200,-2777,99,18.433,1023,No Data,No Data
10/30/2025 05:19:13.258,0,239.994,41.4454,40.9294,15.5203,47.704,41.4454,2.05974,11811.9,-10.3957,0.263686,-1,11396,3200,-2690,99,18.436,1023,No Data,No Data
10/30/2025 05:19:14.251,0,240.009,41.447,40.9298,15.5544,47.7919,41.447,2.0623,11799.1,-10.0678,0.265599,-1,11386,3200,-2697,99,18.441,1023,No Data,No Data
10/30/2025 05:19:15.244,0,239.978,41.4485,40.9294,15.5679,47.8017,41.4485,2.06011,11799.4,-9.42611,0.165674,-1,11373,3200,-2742,99,18.449,1023,No Data,No Data
10/30/2025 05:19:16.238,0,240.002,41.4498,40.9292,15.5604,47.8017,41.4498,2.0615,11778.1,-10.2058,0.158841,-1,11398,3200,-2814,99,18.458,1023,No Data,No Data
10/30/2025 05:19:17.231,0,240.012,41.4506,40.9292,15.5468,47.8017,41.4506,2.05958,11770.8,-10.2565,0.183704,-1,11401,3200,-2818,99,18.466,1023,No Data,No Data
10/30/2025 05:19:18.224,0,240.004,41.4524,40.9294,15.6342,47.8017,41.4524,2.06052,11759.2,-10.3296,0.201578,-1,11388,3200,-2682,99,18.472,1023,No Data,No Data
10/30/2025 05:19:19.217,0,240.002,41.4539,40.9293,15.686,47.8017,41.4539,2.0607,11726.5,-9.80158,0.199454,-1,11416,3200,-2713,99,18.478,1023,No Data,No Data
10/30/2025 05:19:20.211,0,240.024,41.4553,40.9295,15.777,47.8017,41.4553,2.06469,11708.2,-10.2275,0.136364,-1,11416,3200,-2713,99,18.485,1023,No Data,No Data
10/30/2025 05:19:21.204,0,239.99,41.4566,40.9294,15.8604,47.8017,41.4566,2.06061,11706.7,-10.1591,0.127089,-1,11417,3200,-2801,99,18.493,1023,No Data,No Data
10/30/2025 05:19:22.197,0,240.014,41.4574,40.9295,15.8429,47.8114,41.4574,2.06256,11699.9,-9.69955,0.15928,-1,11415,3200,-2799,99,18.501,1023,No Data,No Data
10/30/2025 05:19:23.191,0,240.004,41.4584,40.9289,15.8304,47.831,41.4584,2.06379,11686,-9.66903,0.170334,-1,11387,3200,-2664,99,18.506,1023,No Data,No Data
10/30/2025 05:19:24.184,0,239.98,41.4594,40.9285,15.8264,47.8994,41.4594,2.05886,11687,-10.603,0.234207,-1,11395,3200,-2715,99,18.513,1023,No Data,No Data
10/30/2025 05:19:25.177,0,239.997,41.4611,40.9286,15.9326,47.8994,41.4611,2.06204,11683.7,-9.8166,0.236713,-1,11407,3200,-2828,99,18.513,1023,No Data,No Data
10/30/2025 05:19:26.170,0,239.981,41.4625,40.9288,16.0529,47.8994,41.4625,2.06165,11673.7,-9.84699,0.264547,-1,11370,3200,-2737,99,18.520,1023,No Data,No Data
10/30/2025 05:19:27.164,0,240.006,41.4632,40.9287,16.1452,47.8994,41.4632,2.06192,11681,-9.8784,0.266632,-1,11378,3200,-2649,99,18.528,1023,No Data,No Data
10/30/2025 05:19:28.157,0,240.001,41.4648,40.9281,16.2416,47.8994,41.4648,2.05858,11657.3,-10.1915,0.306831,-1,11392,3200,-2783,99,18.534,1023,No Data,No Data
10/30/2025 05:19:29.150,0,239.983,41.4664,40.9281,16.2999,47.8994,41.4664,2.06073,11675.7,-10.0141,0.293608,-1,11362,3200,-2779,99,18.539,1023,No Data,No Data
10/30/2025 05:19:30.144,0,240.014,41.4674,40.9277,16.2819,47.8994,41.4674,2.06076,11668.4,-10.3505,0.350138,-1,11368,3200,-2660,99,18.543,1023,No Data,No Data
10/30/2025 05:19:31.137,0,240.004,41.4689,40.9276,16.1803,47.8994,41.4689,2.0617,11663.4,-10.0055,0.338079,-1,11375,3200,-2823,99,18.547,1023,No Data,No Data
10/30/2025 05:19:32.130,0,239.983,41.4698,40.9278,16.0374,47.9091,41.4698,2.06035,11663.4,-9.86539,0.246739,-1,11375,3200,-2662,99,18.554,1023,No Data,No Data
10/30/2025 05:19:33.123,0,239.994,41.4715,40.9278,15.9618,47.958,41.4715,2.06063,11653.7,-9.76243,0.246121,-1,11404,3200,-2863,99,18.561,1023,No Data,No Data
10/30/2025 05:19:34.117,0,239.986,41.4722,40.9283,15.9098,47.9971,41.4722,2.05941,11657.4,-9.29754,0.204967,-1,11400,3200,-2771,99,18.571,1023,No Data,No Data
10/30/2025 05:19:35.110,0,239.998,41.4733,40.9276,15.919,47.9971,41.4733,2.05813,11652.6,-9.55912,0.0762714,-1,11404,3200,-2647,99,18.581,1023,No Data,No Data
10/30/2025 05:19:36.103,0,240.001,41.4746,40.9272,15.9768,47.9971,41.4746,2.06072,11648.1,-9.98425,0.0758613,-1,11380,3200,-2683,99,18.587,1023,No Data,No Data
10/30/2025 05:19:37.097,0,240.001,41.4751,40.9283,16.0188,47.9971,41.4751,2.06098,11662.4,-10.4993,0.0726218,-1,11410,3200,-2863,99,18.592,1023,No Data,No Data
10/30/2025 05:19:38.090,0,240.015,41.4759,40.9283,16.07,47.9971,41.4759,2.05505,11658.7,-9.90441,0.0300422,-1,11412,3200,-2757,99,18.594,1023,No Data,No Data
10/30/2025 05:19:39.083,0,239.983,41.4768,40.9282,16.1225,47.9971,41.4768,2.06212,11655.2,-9.68407,0.071498,-1,11373,3200,-2662,99,18.597,1023,No Data,No Data
10/30/2025 05:19:40.076,0,239.989,41.4775,40.9287,16.1265,47.9971,41.4775,2.05646,11663.8,-9.56093,-0.0385364,-1,11373,3200,-2662,99,18.599,1023,No Data,No Data
10/30/2025 05:19:41.070,0,240.016,41.4798,40.9283,16.062,48.0166,41.4798,2.05695,11665.4,-10.1043,-0.0284693,-1,11396,3200,-2811,99,18.602,1023,No Data,No Data
10/30/2025 05:19:42.063,0,239.977,41.4815,40.9288,16.0121,48.0752,41.4815,2.05843,11660.4,-9.45966,-0.0888282,-1,11410,3200,-2827,99,18.605,1023,No Data,No Data
10/30/2025 05:19:43.056,0,240.007,41.4828,40.9286,16.0034,48.0948,41.4828,2.05891,11671.8,-9.44815,-0.13761,-1,11393,3200,-2633,98,18.609,1023,No Data,No Data
10/30/2025 05:19:44.049,0,240.012,41.4841,40.9292,15.9816,48.0948,41.4841,2.06199,11678.9,-9.58618,-0.0952009,-1,11370,3200,-2649,98,18.614,1023,No Data,No Data
10/30/2025 05:19:45.043,0,239.99,41.4863,40.9292,15.9586,48.0948,41.4863,2.0616,11675.7,-9.4085,-0.058454,-1,11369,3200,-2851,98,18.614,1023,No Data,No Data
10/30/2025 05:19:46.036,0,240.016,41.4888,40.9287,15.8854,48.0948,41.4888,2.06011,11694.4,-10.0387,-0.040709,-1,11408,3200,-2768,98,18.620,1023,No Data,No Data
10/30/2025 05:19:47.029,0,239.996,41.4894,40.9285,15.8093,48.0948,41.4894,2.05877,11690.6,-9.77453,-0.064303,-1,11361,3200,-2620,98,18.626,1023,No Data,No Data
10/30/2025 05:19:48.023,0,240.012,41.4906,40.9283,15.7994,48.0948,41.4906,2.06097,11695.5,-10.1173,-0.0692864,-1,11359,3200,-2779,98,18.631,1023,No Data,No Data
10/30/2025 05:19:49.016,0,239.999,41.4925,40.9285,15.8099,48.0948,41.4925,2.06071,11711,-9.66194,-0.0661028,-1,11408,3200,-2832,98,18.635,1023,No Data,No Data
10/30/2025 05:19:50.009,0,240.011,41.4934,40.9279,15.7961,48.0948,41.4934,2.06062,11703,-9.87875,0.0167121,-1,11372,3200,-2626,98,18.639,1023,No Data,No Data
10/30/2025 05:19:51.002,0,239.949,41.4947,40.9278,15.7432,48.0948,41.4947,2.05872,11710.6,-9.52806,-0.00215626,-1,11363,3200,-2699,98,18.642,1023,No Data,No Data
10/30/2025 05:19:51.996,0,240.025,41.4951,40.9285,15.6743,48.0948,41.4951,2.0616,11707,-9.63371,-0.00427972,-1,11395,3200,-2880,98,18.647,1023,No Data,No Data
10/30/2025 05:19:52.989,0,239.995,41.4965,40.9277,15.6092,48.0948,41.4965,2.05753,11720.7,-9.07765,-0.137871,-1,11395,3200,-2615,98,18.654,1023,No Data,No Data
10/30/2025 05:19:53.982,0,240.006,41.4967,40.9283,15.5675,48.0948,41.4967,2.06336,11706.1,-9.29852,-0.0960951,-1,11364,3200,-2663,98,18.659,1023,No Data,No Data
10/30/2025 05:19:54.976,0,240.005,41.4983,40.928,15.6077,48.1241,41.4983,2.06258,11694.9,-9.39963,-0.0384186,-1,11408,3200,-2840,98,18.663,1023,No Data,No Data
10/30/2025 05:19:55.969,0,239.986,41.4993,40.9276,15.6991,48.1436,41.4993,2.06174,11690.2,-9.47572,-0.00572817,-1,11401,3200,-2660,98,18.669,1023,No Data,No Data
10/30/2025 05:19:56.962,0,239.982,41.4998,40.9277,15.7714,48.1925,41.4998,2.05828,11682.6,-9.92378,0.0231858,-1,11370,3200,-2589,98,18.676,1023,No Data,No Data
10/30/2025 05:19:57.955,0,240.031,41.5009,40.9284,15.8214,48.1925,41.5009,2.05815,11689,-9.2385,-0.0558612,-1,11392,3200,-2751,98,18.683,1023,No Data,No Data
10/30/2025 05:19:58.949,0,239.977,41.5014,40.928,15.9134,48.1925,41.5014,2.05975,11678.5,-8.98679,-0.046184,-1,11392,3200,-2751,98,18.690,1023,No Data,No Data
10/30/2025 05:19:59.942,0,239.994,41.5023,40.9277,15.8949,48.1925,41.5023,2.06139,11673.6,-9.2711,0.0113929,-1,11394,3200,-2824,98,18.696,1023,No Data,No Data
10/30/2025 05:20:00.935,0,239.989,41.5039,40.9274,15.7484,48.1925,41.5039,2.05957,11673.6,-9.4941,0.044293,-1,11401,3200,-2656,98,18.704,1023,No Data,No Data
10/30/2025 05:20:01.929,0,240,41.5049,40.9276,15.606,48.1925,41.5049,2.06634,11668.8,-9.31441,0.129937,-1,11367,3200,-2600,98,18.711,1023,No Data,No Data
10/30/2025 05:20:02.922,0,239.988,41.5063,40.9275,15.4735,48.1925,41.5063,2.06253,11661.7,-9.81887,0.108659,-1,11362,3200,-2683,98,18.720,1023,No Data,No Data
10/30/2025 05:20:03.915,0,240.011,41.5082,40.9271,15.4091,48.1925,41.5082,2.06691,11672.5,-9.45503,0.149852,-1,11388,3200,-2815,98,18.720,1023,No Data,No Data
10/30/2025 05:20:04.908,0,240.007,41.5096,40.9271,15.3098,48.212,41.5096,2.06483,11688.4,-9.13726,0.220926,-1,11397,3200,-2778,98,18.728,1023,No Data,No Data
10/30/2025 05:20:05.902,0,240.005,41.5118,40.9274,15.2181,48.2413,41.5118,2.06617,11683.7,-9.43601,0.241955,-1,11397,3200,-2605,98,18.736,1023,No Data,No Data
10/30/2025 05:20:06.895,0,239.975,41.5134,40.9267,15.179,48.2902,41.5134,2.06365,11693,-9.23307,0.313434,-1,11360,3200,-2683,98,18.743,1023,No Data,No Data
10/30/2025 05:20:07.888,0,240.005,41.5141,40.9265,15.0936,48.2902,41.5141,2.06349,11687.1,-9.74406,0.226781,-1,11395,3200,-2836,98,18.749,1023,No Data,No Data
10/30/2025 05:20:08.881,0,239.986,41.5158,40.9266,15.0254,48.2902,41.5158,2.06234,11680.5,-9.43933,0.238174,-1,11399,3200,-2772,98,18.753,1023,No Data,No Data
10/30/2025 05:20:09.875,0,240.026,41.5167,40.9267,14.9986,48.2902,41.5167,2.06278,11683.5,-9.60694,0.238639,-1,11385,3200,-2647,98,18.758,1023,No Data,No Data
10/30/2025 05:20:10.868,0,240.023,41.5184,40.9269,14.9555,48.2902,41.5184,2.06524,11671.7,-9.27699,0.173362,-1,11374,3200,-2646,98,18.762,1023,No Data,No Data
10/30/2025 05:20:11.861,0,239.985,41.5205,40.9261,14.8672,48.2902,41.5205,2.06862,11669.4,-8.98909,0.301654,-1,11388,3200,-2842,98,18.769,1023,No Data,No Data
10/30/2025 05:20:12.855,0,240,41.5219,40.9264,14.8058,48.2902,41.5219,2.06627,11652.7,-9.66996,0.270964,-1,11398,3200,-2662,98,18.778,1023,No Data,No Data
10/30/2025 05:20:13.848,0,240.002,41.5225,40.9263,14.8157,48.2902,41.5225,2.06646,11657.3,-9.62125,0.23982,-1,11361,3200,-2616,98,18.786,1023,No Data,No Data
10/30/2025 05:20:14.841,0,239.992,41.5231,40.9263,14.8777,48.2902,41.5231,2.06519,11659.9,-9.44804,0.245306,-1,11395,3200,-2803,98,18.791,1023,No Data,No Data
10/30/2025 05:20:15.834,0,240.009,41.5236,40.9264,14.8904,48.3195,41.5236,2.06679,11660.6,-9.53574,0.192663,-1,11377,3200,-2700,98,18.795,1023,No Data,No Data
10/30/2025 05:20:16.828,0,240.009,41.5239,40.926,14.8791,48.339,41.5239,2.06402,11667.7,-9.3696,0.155973,-1,11366,3200,-2593,98,18.800,1023,No Data,No Data
10/30/2025 05:20:17.821,0,239.981,41.5252,40.9261,14.8537,48.3683,41.5252,2.06514,11674.7,-9.58759,0.0984505,-1,11366,3200,-2593,98,18.807,1023,No Data,No Data
10/30/2025 05:20:18.814,0,240.024,41.5254,40.926,14.8126,48.3879,41.5254,2.06425,11681.2,-9.29427,0.0837162,-1,11374,3200,-2791,98,18.811,1023,No Data,No Data
10/30/2025 05:20:19.808,0,240,41.5265,40.9259,14.762,48.3879,41.5265,2.06395,11685.8,-9.39191,0.031741,-1,11398,3200,-2775,98,18.819,1023,No Data,No Data
10/30/2025 05:20:20.801,0,239.997,41.5286,40.9265,14.7259,48.3879,41.5286,2.06702,11690.7,-9.02232,0.0760918,-1,11394,3200,-2594,98,18.826,1023,No Data,No Data
10/30/2025 05:20:21.794,0,239.993,41.5303,40.9257,14.7022,48.3879,41.5303,2.06582,11702.9,-8.63657,0.11855,-1,11359,3200,-2634,98,18.832,1023,No Data,No Data
10/30/2025 05:20:22.787,0,239.992,41.5314,40.9258,14.7189,48.3879,41.5314,2.06534,11713.2,-9.25481,0.231459,-1,11392,3200,-2787,98,18.832,1023,No Data,No Data
