"flux"	"flux.p"	"flux.se"	"Sample"	"method"	"method.AICc"	"flux.AICc"	"flux.p.AICc"	"flux.diff.pct"	"flux.final"	"method.final"	"Type"	"Chamber"	"Date"	"Compound"	"diff_time"	"cum"
"202"	0.000430242711965452	2.73277539113141e-136	7.09884124077148e-06	"PSH2SO4_11_2025-12-10"	"HMR"	"linear"	0.000411817762121407	6.89433268776915e-275	-4.47405419065261	0.000411817762121407	"linear"	"PSH2SO4"	"11"	"2025-12-10"	"N2O"	792	0.0643788845534114
"203"	6.55920243573851e-05	3.61995175112852e-89	1.96865655679395e-06	"PSH2SO4_11_2025-12-15"	"HMR"	"linear"	6.26295395091203e-05	1.80059219633829e-221	-4.73017185098952	6.26295395091203e-05	"linear"	"PSH2SO4"	"11"	"2025-12-15"	"N2O"	912	0.0941289687327816
"204"	2.5823785318771e-05	6.01265530463324e-30	1.95696403377808e-06	"PSH2SO4_11_2025-12-18"	"HMR"	"linear"	2.46601610752178e-05	6.35946417158782e-131	-4.71864007702114	2.46601610752178e-05	"linear"	"PSH2SO4"	"11"	"2025-12-18"	"N2O"	984	0.0974199378811233
"205"	7.84118979657346e-05	3.3931000482182e-113	1.86561247295474e-06	"PSH2SO4_11_2026-01-09"	"HMR"	"HMR"	7.84118979657346e-05	3.3931000482182e-113	0	7.84118979657346e-05	"HMR"	"PSH2SO4"	"11"	"2026-01-09"	"N2O"	1512	0.124938158268233
"206"	2.51883893944194e-05	1.09440674645852e-53	1.33721951031967e-06	"PSRAW_12_2025-11-07"	"HMR"	"NDFE"	3.56718088878317e-05	1.94886820113877e-18	29.3885278606894	2.51883893944194e-05	"HMR"	"PSRAW"	"12"	"2025-11-07"	"N2O"	0	0
"207"	5.68747458548346e-05	3.03743230814797e-68	2.15728369177528e-06	"PSRAW_12_2025-11-10"	"HMR"	"linear"	5.44797115252748e-05	6.74664656371633e-183	-4.39619495497645	5.44797115252748e-05	"linear"	"PSRAW"	"12"	"2025-11-10"	"N2O"	72	0.00295427286897315
"208"	5.73131344609437e-05	7.19371499506366e-57	2.74868986171086e-06	"PSRAW_12_2025-11-12"	"HMR"	"linear"	5.44408541261355e-05	6.04118201221674e-188	-5.27596486299302	5.44408541261355e-05	"linear"	"PSRAW"	"12"	"2025-11-12"	"N2O"	120	0.00569478199655183
"209"	0.000104413671142111	2.375858331388e-165	1.73753344454512e-06	"PSRAW_12_2025-11-14"	"HMR"	"NDFE"	0.000114293833000748	2.99437990677117e-98	8.64452752982086	0.000104413671142111	"HMR"	"PSRAW"	"12"	"2025-11-14"	"N2O"	168	0.00957622533102513
"210"	3.72795901513179e-05	7.26975241238365e-35	2.60659479613963e-06	"PSRAW_12_2025-11-17"	"HMR"	"linear"	3.53220165026924e-05	4.72258479784759e-153	-5.54207783826919	3.53220165026924e-05	"linear"	"PSRAW"	"12"	"2025-11-17"	"N2O"	240	0.0146771827375886
"211"	7.13805812459248e-06	0.0085851248324329	2.69092954316462e-06	"PSRAW_12_2025-11-19"	"HMR"	"linear"	6.80914496237203e-06	7.17141604957892e-21	-4.83046203360411	6.80914496237203e-06	"linear"	"PSRAW"	"12"	"2025-11-19"	"N2O"	288	0.0157432062962104
"212"	6.78067125518623e-05	1.28491060298862e-100	1.74759683301482e-06	"PSRAW_12_2025-11-21"	"HMR"	"linear"	6.4768908364357e-05	2.43988217347386e-227	-4.69021983575217	6.4768908364357e-05	"linear"	"PSRAW"	"12"	"2025-11-21"	"N2O"	336	0.0175418807924453
"213"	2.48954851091988e-05	4.61495633341428e-26	2.10944200382901e-06	"PSRAW_12_2025-11-24"	"HMR"	"HMR"	2.48954851091988e-05	4.61495633341428e-26	0	2.48954851091988e-05	"HMR"	"PSRAW"	"12"	"2025-11-24"	"N2O"	408	0.0208791599082435
"214"	7.0864871973023e-06	1.69285660155467e-05	1.60912098862944e-06	"PSRAW_12_2025-11-26"	"HMR"	"NDFE"	1.72881380808538e-05	0.0976102786476165	59.0095407373544	7.0864871973023e-06	"HMR"	"PSRAW"	"12"	"2025-11-26"	"N2O"	456	0.0216467272435995
"215"	9.705595171742e-05	1.54675033200296e-52	4.63312366470355e-06	"PSRAW_12_2025-11-28"	"HMR"	"NDFE"	0.000118380894627653	1.09143606149406e-22	18.0138382779646	9.705595171742e-05	"HMR"	"PSRAW"	"12"	"2025-11-28"	"N2O"	504	0.0241461457775529
"216"	5.64942919841198e-05	3.7997212054081e-55	2.50348434325737e-06	"PSRAW_12_2025-12-01"	"HMR"	"linear"	5.43599336240468e-05	7.61104234992715e-156	-3.92634467664033	5.43599336240468e-05	"linear"	"PSRAW"	"12"	"2025-12-01"	"N2O"	576	0.0296739545508083
"217"	3.34427019424104e-05	2.22615627596008e-38	2.08070155004728e-06	"PSRAW_12_2025-12-03"	"HMR"	"NDFE"	4.82796429098906e-05	5.31923079556753e-14	30.73125663993	3.34427019424104e-05	"HMR"	"PSRAW"	"12"	"2025-12-03"	"N2O"	624	0.031832442405045
"218"	0.000230957646016869	2.97707683478424e-151	2.86064462024694e-06	"PSRAW_12_2025-12-08"	"HMR"	"HMR"	0.000230957646016869	2.97707683478424e-151	0	0.000230957646016869	"HMR"	"PSRAW"	"12"	"2025-12-08"	"N2O"	744	0.0476964632826018
"219"	0.000440188218294735	1.15729339454337e-147	5.38852004933545e-06	"PSRAW_12_2025-12-10"	"HMR"	"linear"	0.000423488144081493	7.52095959890299e-260	-3.94345731908563	0.000423488144081493	"linear"	"PSRAW"	"12"	"2025-12-10"	"N2O"	792	0.0638039640260803
"220"	8.51459421531e-05	7.74486517249346e-75	2.88382384886369e-06	"PSRAW_12_2025-12-15"	"HMR"	"linear"	8.17343583694626e-05	9.60140254845536e-191	-4.17398980269226	8.17343583694626e-05	"linear"	"PSRAW"	"12"	"2025-12-15"	"N2O"	912	0.0953240136529504
"221"	3.73853086430026e-05	1.67323682141857e-37	2.37949747176148e-06	"PSRAW_12_2025-12-18"	"HMR"	"linear"	3.57996429014841e-05	4.81106375692125e-141	-4.42927809610281	3.57996429014841e-05	"linear"	"PSRAW"	"12"	"2025-12-18"	"N2O"	984	0.0997351386816101
"222"	0.000105021183456449	1.73977534119543e-62	4.56137495466157e-06	"PSRAW_12_2026-01-09"	"HMR"	"NDFE"	0.000131925686817113	2.17701833697597e-26	20.3936807226647	0.000105021183456449	"HMR"	"PSRAW"	"12"	"2026-01-09"	"N2O"	1512	0.137330452595865
"223"	-3.32719136545495e-06	6.70421711826472e-27	2.81513445167961e-07	"CTR_13_2025-10-30"	"robust linear"	"linear"	-3.22170719488165e-06	2.32811393564211e-26	-3.27417000343428	-3.32719136545495e-06	"robust linear"	"CTR"	"13"	"2025-10-30"	"N2O"	0	0
"224"	2.04476614160427e-08	0.964474156151499	4.57722914097105e-07	"CTR_13_2025-10-31"	"robust linear"	"linear"	3.84407190657014e-08	0.929332168763377	46.8072868743836	3.84407190657014e-08	"linear"	"CTR"	"13"	"2025-10-31"	"N2O"	24	-3.96809244484669e-05
"225"	1.39649788875485e-05	8.0699014243777e-10	2.20727908298761e-06	"CTR_13_2025-11-03"	"HMR"	"linear"	1.30422328000416e-05	5.42614126997231e-78	-7.07506223553938	1.30422328000416e-05	"linear"	"CTR"	"13"	"2025-11-03"	"N2O"	96	0.000463794431314256
"226"	5.99351857888645e-06	0.00671818597618064	2.19769683811095e-06	"CTR_13_2025-11-06"	"HMR"	"linear"	5.60647523764116e-06	1.94055804004412e-23	-6.90350576502565	5.60647523764116e-06	"linear"	"CTR"	"13"	"2025-11-06"	"N2O"	168	0.00118230034010591
"227"	-6.7861848071837e-06	5.08744195467576e-30	5.38354794784692e-07	"CTR_13_2025-11-07"	"robust linear"	"linear"	-6.77797772214209e-06	7.0173238188584e-33	-0.121084567964869	-6.77797772214209e-06	"linear"	"CTR"	"13"	"2025-11-07"	"N2O"	192	0.00117278834536635
"228"	4.22819117791332e-06	0.0741113838451399	2.35608070331176e-06	"CTR_13_2025-11-10"	"HMR"	"linear"	4.042292845186e-06	1.90139172688874e-11	-4.59883387589579	4.042292845186e-06	"linear"	"CTR"	"13"	"2025-11-10"	"N2O"	264	0.00108070057471261
"229"	9.3664031968966e-06	0.000164537459787683	2.44494028259314e-06	"CTR_13_2025-11-12"	"HMR"	"linear"	8.91278725233401e-06	3.26063018117356e-36	-5.08949593118366	8.91278725233401e-06	"linear"	"CTR"	"13"	"2025-11-12"	"N2O"	312	0.00140697083970805
"230"	3.33590794863824e-06	0.13411568311725	2.2184455230524e-06	"CTR_13_2025-11-14"	"HMR"	"linear"	3.1928052077636e-06	1.1048212522887e-08	-4.48203794351958	3.1928052077636e-06	"linear"	"CTR"	"13"	"2025-11-14"	"N2O"	360	0.00171182630720089
"231"	2.82411373880059e-06	0.235742541260977	2.3761124779288e-06	"CTR_13_2025-11-17"	"HMR"	"linear"	2.6825942113495e-06	4.52696083945863e-06	-5.27547278124834	2.6825942113495e-06	"linear"	"CTR"	"13"	"2025-11-17"	"N2O"	432	0.00193358708794869
"232"	-1.65116896066693e-07	0.811062770608998	6.87859265066747e-07	"CTR_13_2025-11-19"	"robust linear"	"linear"	-2.08565529452536e-07	0.751197593760395	20.8321257591754	-2.08565529452536e-07	"linear"	"CTR"	"13"	"2025-11-19"	"N2O"	480	0.0019974030121743
"233"	2.33663135284495e-06	0.128815509406045	1.53349497682489e-06	"CTR_13_2025-11-21"	"HMR"	"linear"	2.21978022950622e-06	6.1763102869878e-09	-5.26408523625428	2.21978022950622e-06	"linear"	"CTR"	"13"	"2025-11-21"	"N2O"	528	0.00204951935913698
"234"	8.35148972385145e-06	6.14310258389338e-05	2.04147033937724e-06	"CTR_13_2025-11-24"	"HMR"	"linear"	8.0020627182136e-06	1.09320236752414e-38	-4.36671165851419	8.0020627182136e-06	"linear"	"CTR"	"13"	"2025-11-24"	"N2O"	600	0.00243429171789805
"235"	-8.26016546051601e-07	0.0461922988155218	4.11883945584182e-07	"CTR_13_2025-11-26"	"robust linear"	"linear"	-6.84558764731015e-07	0.0862169482950027	-20.6640815381524	-8.26016546051601e-07	"robust linear"	"CTR"	"13"	"2025-11-26"	"N2O"	648	0.00261490307416524
"236"	3.04833150741583e-06	0.496128057259408	4.47123355864801e-06	"CTR_13_2025-11-28"	"HMR"	"linear"	2.94127287101762e-06	0.00716099299481619	-3.6398743364864	2.94127287101762e-06	"linear"	"CTR"	"13"	"2025-11-28"	"N2O"	696	0.00266823863323799
"237"	-2.34875216401791e-06	0.000169114222348712	6.1509401568771e-07	"CTR_13_2025-12-01"	"robust linear"	"linear"	-2.36503580934607e-06	0.000110722175677668	0.688515804446355	-2.36503580934607e-06	"linear"	"CTR"	"13"	"2025-12-01"	"N2O"	768	0.00269342348960031
"238"	-8.31220321542508e-06	4.43811641496981e-58	3.90580611912537e-07	"CTR_13_2025-12-03"	"robust linear"	"NDFE"	-1.34523296355508e-05	0.00980281394828239	38.2099350772803	-8.31220321542508e-06	"robust linear"	"CTR"	"13"	"2025-12-03"	"N2O"	816	0.00243756056049368
"239"	6.36977415527416e-06	0.0126846031003081	2.53310526655475e-06	"CTR_13_2025-12-08"	"HMR"	"linear"	6.10914420303801e-06	2.81952979669584e-19	-4.26622688177081	6.10914420303801e-06	"linear"	"CTR"	"13"	"2025-12-08"	"N2O"	936	0.00232101481688462
"240"	8.9732773157463e-06	0.000738530723060105	2.61932182825127e-06	"CTR_13_2025-12-10"	"HMR"	"linear"	8.6181413357046e-06	1.35946065299969e-30	-4.1207954964765	8.6181413357046e-06	"linear"	"CTR"	"13"	"2025-12-10"	"N2O"	984	0.00268924805218911
"241"	-3.40851045800981e-06	6.47084494559431e-06	7.3232842324053e-07	"CTR_13_2025-12-15"	"robust linear"	"linear"	-3.44516400582364e-06	3.59695618935459e-06	1.06391300245415	-3.44516400582364e-06	"linear"	"CTR"	"13"	"2025-12-15"	"N2O"	1104	0.0030231340636533
"242"	1.1551065882105e-05	9.49860853853473e-06	2.53907227416354e-06	"CTR_13_2025-12-18"	"HMR"	"linear"	1.10972066337496e-05	3.54018891917528e-43	-4.08985128721597	1.10972066337496e-05	"linear"	"CTR"	"13"	"2025-12-18"	"N2O"	1176	0.00331626605892073
"243"	5.16425420880893e-05	4.69588815467807e-26	4.33049212134346e-06	"CTR_13_2026-01-09"	"HMR"	"linear"	4.93266479230021e-05	2.84226998962727e-127	-4.69501630984996	4.93266479230021e-05	"linear"	"CTR"	"13"	"2026-01-09"	"N2O"	1704	0.019999378563052
"244"	6.14723652660664e-05	4.47660678031256e-188	1.00149317938696e-06	"CSH2SO4_14_2025-10-30"	"HMR"	"NDFE"	8.63925775578059e-05	2.99266730002601e-113	28.8453163410539	6.14723652660664e-05	"HMR"	"CSH2SO4"	"14"	"2025-10-30"	"N2O"	0	0
"245"	5.06598404535117e-05	3.7407418448352e-159	1.09112131988057e-06	"CSH2SO4_14_2025-10-31"	"HMR"	"HMR"	5.06598404535117e-05	3.7407418448352e-159	0	5.06598404535117e-05	"HMR"	"CSH2SO4"	"14"	"2025-10-31"	"N2O"	24	0.00134558646863494
"246"	0.00032475911874796	5.58194096219412e-292	2.46431722585644e-06	"CSH2SO4_14_2025-11-03"	"HMR"	"linear"	0.00030306185404	0	-7.15935193384509	0.00030306185404	"linear"	"CSH2SO4"	"14"	"2025-11-03"	"N2O"	96	0.0148606689998879
"247"	0.000214683810085007	3.96441616256711e-252	2.35694451318268e-06	"CSH2SO4_14_2025-11-06"	"HMR"	"linear"	0.000199336990552286	0	-7.69893208992527	0.000199336990552286	"linear"	"CSH2SO4"	"14"	"2025-11-06"	"N2O"	168	0.0342806144378747
"248"	8.96426278053158e-05	2.15686237587743e-95	2.34006539797197e-06	"CSH2SO4_14_2025-11-10"	"HMR"	"linear"	8.59552247119546e-05	2.57967674461484e-219	-4.28991152744715	8.59552247119546e-05	"linear"	"CSH2SO4"	"14"	"2025-11-10"	"N2O"	264	0.0488882834566102
"249"	7.09109367571604e-05	3.11132804652991e-76	2.36132605536319e-06	"CSH2SO4_14_2025-11-12"	"HMR"	"linear"	6.802038199102e-05	1.10456614073318e-189	-4.24954209537078	6.802038199102e-05	"linear"	"CSH2SO4"	"14"	"2025-11-12"	"N2O"	312	0.0527415690061096
"250"	0.000192749163923922	2.87543131943746e-178	2.24686756535478e-06	"CSH2SO4_14_2025-11-14"	"HMR"	"linear"	0.000183708358706508	0	-4.92128136197525	0.000183708358706508	"linear"	"CSH2SO4"	"14"	"2025-11-14"	"N2O"	360	0.0590694114224556
"251"	4.78609802539552e-05	9.30505732563849e-66	2.01400245789362e-06	"CSH2SO4_14_2025-11-17"	"HMR"	"linear"	4.54955961466087e-05	1.84456726345391e-197	-5.19914960499486	4.54955961466087e-05	"linear"	"CSH2SO4"	"14"	"2025-11-17"	"N2O"	432	0.0677313766128592
"252"	3.80086779685077e-05	6.68298374359633e-41	2.37404037931446e-06	"CSH2SO4_14_2025-11-19"	"HMR"	"linear"	3.59680068658661e-05	6.73122016014186e-163	-5.67357293455752	3.59680068658661e-05	"linear"	"CSH2SO4"	"14"	"2025-11-19"	"N2O"	480	0.0697922484101983
"253"	0.000192709465598472	2.87556208304424e-199	1.72154614060998e-06	"CSH2SO4_14_2025-11-21"	"HMR"	"HMR"	0.000192709465598472	2.87556208304424e-199	0	0.000192709465598472	"HMR"	"CSH2SO4"	"14"	"2025-11-21"	"N2O"	528	0.0753294838558058
"254"	2.42833952945751e-05	9.16033965247973e-35	1.692078479457e-06	"CSH2SO4_14_2025-11-24"	"HMR"	"HMR"	2.42833952945751e-05	9.16033965247973e-35	0	2.42833952945751e-05	"HMR"	"CSH2SO4"	"14"	"2025-11-24"	"N2O"	600	0.0831412268479555
"255"	3.69160161556862e-05	3.7062859830187e-74	1.43850638100089e-06	"CSH2SO4_14_2025-11-26"	"HMR"	"linear"	3.49271167783128e-05	2.56637090309224e-216	-5.69442759904051	3.49271167783128e-05	"linear"	"CSH2SO4"	"14"	"2025-11-26"	"N2O"	648	0.0846100127227618
"256"	8.03612997945635e-05	3.43772181080619e-41	4.75130625045144e-06	"CSH2SO4_14_2025-11-28"	"HMR"	"linear"	7.69768271037742e-05	8.90268637181821e-147	-4.39674226404081	7.69768271037742e-05	"linear"	"CSH2SO4"	"14"	"2025-11-28"	"N2O"	696	0.0874246683055678
"257"	6.51638431900732e-05	3.56807607144752e-74	2.40739692312354e-06	"CSH2SO4_14_2025-12-01"	"HMR"	"linear"	6.21296204497464e-05	3.46423634676701e-207	-4.88369753164841	6.21296204497464e-05	"linear"	"CSH2SO4"	"14"	"2025-12-01"	"N2O"	768	0.0926635734530147
"258"	6.07629096731684e-05	3.01627545799772e-55	2.78952971345267e-06	"CSH2SO4_14_2025-12-03"	"HMR"	"linear"	5.8286205310966e-05	1.16103623859262e-166	-4.24921188296412	5.8286205310966e-05	"linear"	"CSH2SO4"	"14"	"2025-12-03"	"N2O"	816	0.0956858155217325
"259"	0.000118786306158953	2.87362126903901e-65	4.85933553449946e-06	"CSH2SO4_14_2025-12-08"	"HMR"	"linear"	0.000113533246140915	7.35090024358693e-192	-4.62689141427151	0.000113533246140915	"linear"	"CSH2SO4"	"14"	"2025-12-08"	"N2O"	936	0.10645876847166
"260"	8.15423875443701e-05	9.46624454653925e-60	3.58811288827216e-06	"CSH2SO4_14_2025-12-10"	"HMR"	"linear"	7.79007574803809e-05	5.60301770145269e-177	-4.67470430554715	7.79007574803809e-05	"linear"	"CSH2SO4"	"14"	"2025-12-10"	"N2O"	984	0.11126665712054
"261"	2.42655228450339e-05	4.49670277482317e-19	2.4659232183387e-06	"CSH2SO4_14_2025-12-15"	"HMR"	"linear"	2.32703345094884e-05	1.80878729236047e-100	-4.27663957791289	2.32703345094884e-05	"linear"	"CSH2SO4"	"14"	"2025-12-15"	"N2O"	1104	0.117615131743904
"262"	2.23782895695727e-05	2.35671600322151e-20	2.17004235949184e-06	"CSH2SO4_14_2025-12-18"	"HMR"	"linear"	2.14803087651527e-05	1.06909200612227e-101	-4.18048368967963	2.14803087651527e-05	"linear"	"CSH2SO4"	"14"	"2025-12-18"	"N2O"	1176	0.11929430899083
"263"	2.26495053740186e-05	1.54011600186734e-22	2.07596425451307e-06	"CSH2SO4_14_2026-01-09"	"HMR"	"HMR"	2.26495053740186e-05	1.54011600186734e-22	0	2.26495053740186e-05	"HMR"	"CSH2SO4"	"14"	"2026-01-09"	"N2O"	1704	0.131181646855938
"264"	2.92455240363418e-05	5.32505075690275e-51	1.63969126171304e-06	"PSRAW_15_2025-11-07"	"HMR"	"linear"	2.72579697814522e-05	2.04239590742617e-210	-7.29164450186601	2.72579697814522e-05	"linear"	"PSRAW"	"15"	"2025-11-07"	"N2O"	0	0
"265"	3.19748291311322e-05	5.12526621359525e-51	1.62159416354938e-06	"PSRAW_15_2025-11-10"	"HMR"	"linear"	3.05192785712749e-05	1.96685224934455e-166	-4.7692823290632	3.05192785712749e-05	"linear"	"PSRAW"	"15"	"2025-11-10"	"N2O"	72	0.00220393271402907
"266"	2.92155579204001e-05	1.11284625935644e-42	1.73526112379328e-06	"PSRAW_15_2025-11-12"	"HMR"	"linear"	2.77968564797734e-05	2.67382487599152e-159	-5.1038197130638	2.77968564797734e-05	"linear"	"PSRAW"	"15"	"2025-11-12"	"N2O"	120	0.00367250200326584
"267"	0.000147376037125309	3.20013276878869e-166	1.96316792396395e-06	"PSRAW_15_2025-11-14"	"HMR"	"HMR"	0.000147376037125309	3.20013276878869e-166	0	0.000147376037125309	"HMR"	"PSRAW"	"15"	"2025-11-14"	"N2O"	168	0.00791070028436286
"268"	1.75897415514832e-05	1.82605225671653e-07	3.24952991296367e-06	"PSRAW_15_2025-11-17"	"HMR"	"NDFE"	4.38039727359331e-05	0.0428491322506763	59.8444148946928	1.75897415514832e-05	"HMR"	"PSRAW"	"15"	"2025-11-17"	"N2O"	240	0.0138494683167274
"269"	9.52968194536287e-06	0.00361408754650968	3.23547422094138e-06	"PSRAW_15_2025-11-19"	"HMR"	"linear"	9.14422512461234e-06	3.64572450345089e-24	-4.21530327061883	9.14422512461234e-06	"linear"	"PSRAW"	"15"	"2025-11-19"	"N2O"	288	0.0145003344806517
"270"	3.01909349376025e-05	3.07856278810901e-65	1.31967813182148e-06	"PSRAW_15_2025-11-21"	"HMR"	"HMR"	3.01909349376025e-05	3.07856278810901e-65	0	3.01909349376025e-05	"HMR"	"PSRAW"	"15"	"2025-11-21"	"N2O"	336	0.0154536292858429
"271"	3.79881464057205e-05	6.77775541131646e-53	1.91443415166869e-06	"PSRAW_15_2025-11-24"	"HMR"	"NDFE"	4.74556874257126e-05	4.86723507797124e-21	19.9502768447147	3.79881464057205e-05	"HMR"	"PSRAW"	"15"	"2025-11-24"	"N2O"	408	0.0179080762142025
"272"	7.60986388132812e-08	0.810095392625311	3.15170727341586e-07	"PSRAW_15_2025-11-26"	"robust linear"	"linear"	2.01813930573031e-07	0.5201795461527	62.2926729600843	2.01813930573031e-07	"linear"	"PSRAW"	"15"	"2025-11-26"	"N2O"	456	0.0188216180952713
"273"	0.000157594869661683	1.08018871979314e-157	2.34404594073048e-06	"PSRAW_15_2025-11-28"	"HMR"	"HMR"	0.000157594869661683	1.08018871979314e-157	0	0.000157594869661683	"HMR"	"PSRAW"	"15"	"2025-11-28"	"N2O"	504	0.0226057213344832
"274"	8.90690706333631e-05	1.0231233225286e-95	2.29952960975937e-06	"PSRAW_15_2025-12-01"	"HMR"	"HMR"	8.90690706333631e-05	1.0231233225286e-95	0	8.90690706333631e-05	"HMR"	"PSRAW"	"15"	"2025-12-01"	"N2O"	576	0.0314856231851049
"275"	6.75073394418129e-05	2.79414026085313e-65	2.6949115114903e-06	"PSRAW_15_2025-12-03"	"HMR"	"linear"	6.46745301295187e-05	3.65693596748524e-185	-4.38010033721334	6.46745301295187e-05	"linear"	"PSRAW"	"15"	"2025-12-03"	"N2O"	624	0.0352434570269091
"276"	0.000154974151869903	4.29674542380041e-112	3.94291948554308e-06	"PSRAW_15_2025-12-08"	"HMR"	"linear"	0.000146888578697412	9.43246224701218e-271	-5.50456219550421	0.000146888578697412	"linear"	"PSRAW"	"15"	"2025-12-08"	"N2O"	744	0.0485923465056121
"277"	0.000612133727589009	1.19371196043313e-206	3.72990743815731e-06	"PSRAW_15_2025-12-10"	"HMR"	"HMR"	0.000612133727589009	1.19371196043313e-206	0	0.000612133727589009	"HMR"	"PSRAW"	"15"	"2025-12-10"	"N2O"	792	0.067002935612626
"278"	0.000105932755446432	8.9775356321622e-66	4.10153908268424e-06	"PSRAW_15_2025-12-15"	"HMR"	"linear"	0.000101719838324734	1.83069442433497e-181	-4.14168680473959	0.000101719838324734	"linear"	"PSRAW"	"15"	"2025-12-15"	"N2O"	912	0.110086924594752
"279"	7.849106571045e-05	4.13996936696489e-103	1.93217177671922e-06	"PSRAW_15_2025-12-18"	"HMR"	"linear"	7.50874863429103e-05	2.01113468288215e-233	-4.53281836070014	7.50874863429103e-05	"linear"	"PSRAW"	"15"	"2025-12-18"	"N2O"	984	0.1167261821564
"280"	6.92124584974384e-05	5.39600085303868e-51	3.46888208084324e-06	"PSRAW_15_2026-01-09"	"HMR"	"linear"	6.62683453322481e-05	1.420726483407e-166	-4.4427141653069	6.62683453322481e-05	"linear"	"PSRAW"	"15"	"2026-01-09"	"N2O"	1512	0.155719912547283
"281"	3.13031585002544e-05	2.57271800496556e-94	1.10364212644384e-06	"PSAA_16_2025-11-07"	"HMR"	"linear"	2.90534707498547e-05	1.93714457597049e-287	-7.74326678478137	2.90534707498547e-05	"linear"	"PSAA"	"16"	"2025-11-07"	"N2O"	0	0
"282"	4.42808033042169e-05	3.28749018258041e-67	1.75656256950138e-06	"PSAA_16_2025-11-10"	"HMR"	"NDFE"	5.42975767361169e-05	2.89070428468467e-30	18.4479198410289	4.42808033042169e-05	"HMR"	"PSAA"	"16"	"2025-11-10"	"N2O"	72	0.00272102262496097
"283"	2.47163379517746e-05	1.72315455600261e-19	2.45574112852027e-06	"PSAA_16_2025-11-12"	"HMR"	"linear"	2.37218643587597e-05	2.87686912660971e-96	-4.19222358738294	2.37218643587597e-05	"linear"	"PSAA"	"16"	"2025-11-12"	"N2O"	120	0.00437695401510476
"284"	0.000116470963689875	3.32291222796905e-145	1.90206327211392e-06	"PSAA_16_2025-11-14"	"HMR"	"linear"	0.000111034693012888	3.90688128958913e-290	-4.89601090386791	0.000111034693012888	"linear"	"PSAA"	"16"	"2025-11-14"	"N2O"	168	0.00776544925450436
"285"	2.51164782911914e-05	3.8875956697628e-22	2.33742090122288e-06	"PSAA_16_2025-11-17"	"HMR"	"linear"	2.39324456179762e-05	8.48635320258451e-112	-4.94739523120822	2.39324456179762e-05	"linear"	"PSAA"	"16"	"2025-11-17"	"N2O"	240	0.0128625971658228
"286"	1.72306563416869e-05	1.38858705321107e-14	2.10333358155011e-06	"PSAA_16_2025-11-19"	"HMR"	"NDFE"	2.41258636684037e-05	6.16343107096166e-05	28.5801471047319	1.72306563416869e-05	"HMR"	"PSAA"	"16"	"2025-11-19"	"N2O"	288	0.0138789283970118
"287"	0.000137595520213974	2.36976280133634e-188	1.58197948500766e-06	"PSAA_16_2025-11-21"	"HMR"	"HMR"	0.000137595520213974	2.36976280133634e-188	0	0.000137595520213974	"HMR"	"PSAA"	"16"	"2025-11-21"	"N2O"	336	0.0175947566343477
"288"	6.484066795833e-06	0.00024381830877749	1.74159227242192e-06	"PSAA_16_2025-11-24"	"HMR"	"linear"	6.20092171873657e-06	3.78562145689106e-36	-4.56617725459894	6.20092171873657e-06	"linear"	"PSAA"	"16"	"2025-11-24"	"N2O"	408	0.0227816217667007
"289"	1.03657352172781e-05	1.48736277023645e-13	1.31975993183076e-06	"PSAA_16_2025-11-26"	"HMR"	"linear"	9.88526810941538e-06	7.25427187090685e-85	-4.86043577720525	9.88526810941538e-06	"linear"	"PSAA"	"16"	"2025-11-26"	"N2O"	456	0.0231860170150154
"290"	4.32934255508767e-05	8.62342137132646e-24	3.75737960958407e-06	"PSAA_16_2025-11-28"	"HMR"	"linear"	4.15622310735279e-05	1.89834696665672e-106	-4.16530689675005	4.15622310735279e-05	"linear"	"PSAA"	"16"	"2025-11-28"	"N2O"	504	0.0244738368734511
"291"	4.83535154443082e-05	4.1034308324493e-62	1.96999802081042e-06	"PSAA_16_2025-12-01"	"HMR"	"linear"	4.6416982681548e-05	3.8745991002941e-172	-4.17203499858263	4.6416982681548e-05	"linear"	"PSAA"	"16"	"2025-12-01"	"N2O"	576	0.0277731267492778
"292"	5.2436255021475e-05	8.87652178936797e-60	2.22859869731725e-06	"PSAA_16_2025-12-03"	"HMR"	"linear"	5.03190993584105e-05	2.78049246131757e-171	-4.20745937439084	5.03190993584105e-05	"linear"	"PSAA"	"16"	"2025-12-03"	"N2O"	624	0.0301920812404566
"293"	6.31878676362136e-05	3.22209392683677e-84	1.96189438494231e-06	"PSAA_16_2025-12-08"	"HMR"	"linear"	6.04365059282139e-05	7.90176603658484e-206	-4.55248308243985	6.04365059282139e-05	"linear"	"PSAA"	"16"	"2025-12-08"	"N2O"	744	0.0371295285999179
"294"	0.000195574415408601	1.82340462902988e-171	2.37827021441591e-06	"PSAA_16_2025-12-10"	"HMR"	"HMR"	0.000195574415408601	1.82340462902988e-171	0	0.000195574415408601	"HMR"	"PSAA"	"16"	"2025-12-10"	"N2O"	792	0.0433398233929934
"295"	4.57895072940148e-05	2.68979289479971e-67	1.75303366484201e-06	"PSAA_16_2025-12-15"	"HMR"	"linear"	4.38756525735043e-05	2.18381806897206e-180	-4.36199716301482	4.38756525735043e-05	"linear"	"PSAA"	"16"	"2025-12-15"	"N2O"	912	0.0578216587551504
